transaction_id,store_id,sku,sale_ts,quantity,unit_price
T20240113000001,S001,sku00013,2024-01-13 13:17:30,2,2.03
T20240113000002,S001,sku00041,2024-01-13 13:33:30,2,19.14
T20240113000003,S001,SKU00023,2024-01-13 16:26:00,2,4.44
T20240113000004,S002,SKU00022,2024-01-13 19:17:00,3,15.73
T20240113000005,S001, sku00043 ,2024-01-13 13:13:00,1,13.5
T20240113000006,S002, sku00011 ,2024-01-13 17:37:30,4,17.69
T20240113000007,S001,SKU00016,2024-01-13 15:14:00,4,23.93
T20240113000008,S001,sku00021,2024-01-13 19:09:00,2,23.06
T20240113000009,S002, SKU00027 ,2024-01-13 10:32:00,1,23.93
T20240113000010,S001,SKU00038,2024-01-13 18:31:30,2,4.69
T20240113000011,S002,sku00038,2024-01-13 18:23:00,1,9.51
T20240113000012,S001,SKU00048,2024-01-13 07:50:00,3,9.81
T20240113000013,S002,SKU00036,2024-01-13 13:26:00,2,20.38
T20240113000014,S002,SKU00032,2024-01-13 15:07:00,1,10.17
T20240113000015,S001,UNKNOWNX,2024-01-13 21:09:00,1,11.76
T20240113000016,S002,SKU00033,2024-01-13 18:45:00,1,12.21
T20240113000017,S001,sku00006,2024-01-13 07:05:00,2,22.59
T20240113000018,S002,SKU00050,2024-01-13 11:58:30,2,5.75
T20240113000019,S001,SKU00036,2024-01-13 19:48:30,1,10.82
T20240113000020,S001,SKU00018,2024-01-13 18:58:00,2,9.27
T20240113000021,S002,UNKNOWNX,2024-01-13 08:54:30,4,17.72
T20240113000022,S002,SKU00010,2024-01-13 12:53:00,3,17.76
T20240113000023,S002,SKU00028,2024-01-13 15:02:30,2,12.41
T20240113000024,S002,SKU00045,2024-01-13 08:42:30,2,9.82
T20240113000025,S001,SKU00044,2024-01-13 17:14:00,3,12.46
T20240113000026,S001,SKU00039,2024-01-13 08:36:00,4,6.39
T20240113000027,S001,SKU00044,2024-01-13 12:35:00,1,11.11
T20240113000028,S002, SKU00017 ,2024-01-13 19:19:00,2,17.59
T20240113000029,S001,SKU00023,2024-01-13 17:10:00,4,24.6
T20240113000030,S001,SKU00041,2024-01-13 16:00:00,3,18.09
T20240113000031,S001, SKU00017 ,2024-01-13 21:20:00,2,23.35
T20240113000032,S002,SKU00021,2024-01-13 20:56:00,1,18.64
T20240113000033,S002, sku00007 ,2024-01-13 07:54:00,4,7.06
T20240113000034,S002,SKU00036,2024-01-13 12:45:30,3,6.7
T20240113000035,S002,sku00016,2024-01-13 12:25:00,1,7.63
T20240113000036,S001,sku00021,2024-01-13 13:52:00,1,21.06
T20240113000037,S002,SKU00039,2024-01-13 14:00:30,4,12.69
T20240113000038,S001,SKU00041,2024-01-13 19:23:00,3,2.76
T20240113000039,S002,sku00036,2024-01-13 20:50:00,2,8.02
T20240113000040,S001, SKU00029 ,2024-01-13 13:16:00,4,13.91
T20240113000041,S001,sku00035,2024-01-13 09:11:00,1,13.16
T20240113000042,S002, SKU00002 ,2024-01-13 19:51:30,3,24.4
T20240113000043,S002,SKU00011,2024-01-13 18:56:30,1,16.01
T20240113000044,S001,SKU00037,2024-01-13 10:15:00,3,21.98
T20240113000045,S002,SKU00032,2024-01-13 18:13:00,3,5.01
T20240113000046,S001, sku00004 ,2024-01-13 14:06:00,4,5.93
T20240113000047,S001,SKU00022,2024-01-13 16:40:00,1,24.37
T20240113000048,S002,sku00005,2024-01-13 10:59:00,1,16.78
T20240113000049,S001,SKU00025,2024-01-13 20:10:00,1,3.07
T20240113000050,S002, SKU00030 ,2024-01-13 07:13:00,1,2.54
