transaction_id,store_id,sku,sale_ts,quantity,unit_price
T20240118000001,S001,SKU00011,2024-01-18 17:38:00,1,19.44
T20240118000002,S002,SKU00049,2024-01-18 16:50:30,1,19.27
T20240118000003,S001,SKU00018,2024-01-18 11:36:00,1,23.48
T20240118000004,S001,SKU00004,2024-01-18 08:41:30,1,19.26
T20240118000005,S001, sku00001 ,2024-01-18 19:39:00,4,13.01
T20240118000006,S001,SKU00050,2024-01-18 19:26:30,4,11.98
T20240118000007,S001,SKU00033,2024-01-18 21:11:00,3,11.65
T20240118000008,S002, sku00009 ,2024-01-18 17:46:00,1,23.02
T20240118000009,S001,SKU00002,2024-01-18 10:07:00,3,24.54
T20240118000010,S002,SKU00004,2024-01-18 13:51:30,2,5.9
T20240118000011,S001,SKU00040,2024-01-18 16:50:00,3,17.24
T20240118000012,S001,SKU00002,2024-01-18 17:48:30,2,19.42
T20240118000013,S002,SKU00040,2024-01-18 13:57:00,1,24.87
T20240118000014,S001,SKU00045,2024-01-18 16:47:00,2,15.24
T20240118000015,S002,SKU00013,2024-01-18 20:06:00,4,11.56
T20240118000016,S002, SKU00031 ,2024-01-18 18:28:00,2,7.12
T20240118000017,S001,SKU00038,2024-01-18 07:32:00,2,14.03
T20240118000018,S002,sku00011,2024-01-18 19:15:00,2,17.43
T20240118000019,S001,SKU00032,2024-01-18 11:28:30,4,24.65
T20240118000020,S002, SKU00049 ,2024-01-18 20:46:00,2,2.11
T20240118000021,S001,SKU00044,2024-01-18 12:26:00,1,22.82
T20240118000022,S002,SKU00030,2024-01-18 12:20:30,2,15.38
T20240118000023,S002,SKU00006,2024-01-18 08:09:00,2,22.13
T20240118000024,S001,SKU00006,2024-01-18 09:08:00,1,12.54
T20240118000025,S002,sku00019,2024-01-18 11:19:00,4,18.07
T20240118000026,S001,SKU00014,2024-01-18 18:47:00,1,11.77
T20240118000027,S002,SKU00006,2024-01-18 11:13:00,4,22.68
T20240118000028,S001,SKU00041,2024-01-18 19:59:30,2,8.88
T20240118000029,S001,SKU00039,2024-01-18 17:06:00,1,17.55
T20240118000030,S001,SKU00013,2024-01-18 20:58:00,1,23.64
T20240118000031,S002,SKU00035,2024-01-18 18:54:00,1,15.49
T20240118000032,S001,SKU00044,2024-01-18 16:19:00,1,24.31
T20240118000033,S002, SKU00032 ,2024-01-18 10:39:30,1,14.6
T20240118000034,S002,sku00030,2024-01-18 08:37:00,1,19.85
T20240118000035,S002,sku00001,2024-01-18 18:50:00,1,11.93
T20240118000036,S001,SKU00019,2024-01-18 08:17:00,3,5.58
T20240118000037,S002, SKU00006 ,2024-01-18 15:48:00,4,3.25
T20240118000038,S002,SKU00025,2024-01-18 07:10:00,3,24.3
T20240118000039,S002, SKU00050 ,2024-01-18 17:22:30,1,11.65
T20240118000040,S001,SKU00020,2024-01-18 07:20:00,4,19.93
T20240118000041,S001,SKU00011,2024-01-18 14:13:00,3,8.87
T20240118000042,S001,SKU00029,2024-01-18 21:08:00,1,10.49
T20240118000043,S001,SKU00049,2024-01-18 08:10:00,1,21.39
T20240118000044,S002,SKU00001,2024-01-18 13:25:00,2,12.57
T20240118000045,S002,SKU00027,2024-01-18 17:13:00,1,19.1
T20240118000046,S002,SKU00007,2024-01-18 19:45:00,1,13.51
T20240118000047,S001,SKU00040,2024-01-18 14:37:00,4,14.85
T20240118000048,S001,SKU00019,2024-01-18 10:08:00,3,17.69
