transaction_id,store_id,sku,sale_ts,quantity,unit_price
T20240130000001,S002,SKU00021,2024-01-30 17:21:00,2,20.48
T20240130000002,S002,SKU00008,2024-01-30 15:17:00,1,15.45
T20240130000003,S002,sku00032,2024-01-30 09:09:00,2,19.91
T20240130000004,S001,SKU00033,2024-01-30 08:52:00,3,22.27
T20240130000005,S002,SKU00024,2024-01-30 13:47:30,1,22.19
T20240130000006,S002,SKU00010,2024-01-30 20:16:00,1,17.27
T20240130000007,S001,sku00009,2024-01-30 18:48:30,1,23.99
T20240130000008,S002,SKU00001,2024-01-30 10:14:00,2,17.01
T20240130000009,S001, sku00001 ,2024-01-30 15:13:00,2,8.84
T20240130000010,S002,sku00002,2024-01-30 08:31:00,1,19.42
T20240130000011,S001,SKU00048,2024-01-30 09:20:00,1,7.72
T20240130000012,S001, sku00030 ,2024-01-30 10:02:00,3,10.66
T20240130000013,S002,sku00009,2024-01-30 17:54:30,3,17.72
T20240130000014,S002,SKU00008,2024-01-30 09:42:30,1,16.36
T20240130000015,S002, SKU00023 ,2024-01-30 16:55:30,1,9.41
T20240130000016,S001,SKU00021,2024-01-30 13:55:00,1,6.0
T20240130000017,S002,SKU00001,2024-01-30 20:33:30,1,17.15
T20240130000018,S001,SKU00032,2024-01-30 19:01:30,1,5.63
T20240130000019,S002, SKU00004 ,2024-01-30 17:17:00,2,10.51
T20240130000020,S002,SKU00034,2024-01-30 14:36:00,3,13.17
T20240130000021,S002,SKU00047,2024-01-30 12:24:00,2,3.86
T20240130000022,S001,SKU00049,2024-01-30 17:23:00,1,2.81
T20240130000023,S001,SKU00020,2024-01-30 09:25:00,4,13.94
T20240130000024,S002,SKU00045,2024-01-30 21:10:00,1,18.06
T20240130000025,S002,SKU00024,2024-01-30 16:37:00,1,11.39
T20240130000026,S002,SKU00044,2024-01-30 18:52:00,2,13.88
T20240130000027,S002,SKU00046,2024-01-30 18:42:00,1,4.69
T20240130000028,S002,SKU00001,2024-01-30 21:59:30,2,23.54
T20240130000029,S002,SKU00001,2024-01-30 10:07:00,1,4.08
T20240130000030,S002,SKU00011,2024-01-30 13:35:30,1,1.68
T20240130000031,S001,SKU00005,2024-01-30 20:58:00,2,3.71
T20240130000032,S002,SKU00009,2024-01-30 15:36:30,1,16.77
T20240130000033,S001,SKU00045,2024-01-30 07:10:30,2,18.97
T20240130000034,S001,SKU00022,2024-01-30 10:01:00,1,23.72
T20240130000035,S002,SKU00037,2024-01-30 12:49:00,3,9.97
T20240130000036,S001,SKU00025,2024-01-30 17:28:00,1,12.93
T20240130000037,S002, sku00046 ,2024-01-30 14:12:00,2,13.39
T20240130000038,S002,SKU00032,2024-01-30 11:07:00,2,20.6
T20240130000039,S002,SKU00007,2024-01-30 19:52:30,4,14.14
T20240130000040,S002,sku00019,2024-01-30 18:48:30,1,16.44
T20240130000041,S001,SKU00001,2024-01-30 14:34:00,2,15.55
T20240130000042,S002, SKU00021 ,2024-01-30 13:30:00,2,3.9
T20240130000043,S001,SKU00036,2024-01-30 19:43:00,4,11.18
T20240130000044,S002, SKU00028 ,2024-01-30 16:49:00,1,18.99
T20240130000045,S001,SKU00024,2024-01-30 19:20:00,4,16.51
T20240130000046,S002,sku00032,2024-01-30 17:50:00,4,22.53
T20240130000047,S002,SKU00042,2024-01-30 18:10:30,2,10.8
T20240130000048,S001,sku00021,2024-01-30 10:38:00,1,15.71
T20240130000049,S002,sku00030,2024-01-30 15:33:00,1,18.73
T20240130000050,S002,sku00021,2024-01-30 20:54:30,4,13.92
T20240130000051,S001,SKU00016,2024-01-30 11:31:00,1,8.08
T20240130000052,S002,UNKNOWNX,2024-01-30 08:05:00,1,2.28
T20240130000053,S001,UNKNOWNX,2024-01-30 19:13:00,2,18.88
T20240130000054,S002,sku00039,2024-01-30 12:36:30,1,13.56
T20240130000055,S002,SKU00005,2024-01-30 16:19:00,1,7.07
T20240130000056,S001,SKU00001,2024-01-30 17:46:30,1,24.48
T20240130000057,S001,SKU00004,2024-01-30 17:21:00,1,7.05
T20240130000058,S002,SKU00030,2024-01-30 17:48:00,4,3.98
T20240130000059,S002,SKU00015,2024-01-30 20:40:00,3,15.54
T20240130000060,S002,SKU00048,2024-01-30 12:08:00,1,18.24
T20240130000061,S002,SKU00029,2024-01-30 13:11:00,4,8.76
T20240130000062,S002,SKU00046,2024-01-30 17:22:00,4,11.57
T20240130000063,S001,SKU00040,2024-01-30 11:24:00,2,12.02
T20240130000064,S001,SKU00034,2024-01-30 21:42:00,1,13.31
T20240130000065,S002,SKU00031,2024-01-30 14:38:00,1,6.54
T20240130000066,S001,SKU00014,2024-01-30 09:58:00,2,5.86
T20240130000067,S002, SKU00025 ,2024-01-30 21:23:00,3,22.76
T20240130000068,S002,SKU00020,2024-01-30 18:45:30,4,23.55
T20240130000069,S002,SKU00029,2024-01-30 09:58:30,2,6.56
T20240130000070,S002,SKU00039,2024-01-30 14:47:00,2,18.78
T20240130000071,S002,UNKNOWNX,2024-01-30 14:33:00,3,13.55
T20240130000072,S002,sku00047,2024-01-30 16:45:00,2,18.8
T20240130000073,S001,sku00014,2024-01-30 19:09:00,1,15.16
T20240130000074,S001,sku00039,2024-01-30 18:12:00,1,4.84
T20240130000075,S001,SKU00046,2024-01-30 17:39:30,2,18.21
T20240130000076,S002, SKU00020 ,2024-01-30 09:11:30,2,22.51
T20240130000077,S001,SKU00016,2024-01-30 14:40:30,1,14.87
T20240130000078,S001,SKU00035,2024-01-30 09:21:00,4,22.12
T20240130000079,S001, SKU00012 ,2024-01-30 08:17:00,2,8.32
T20240130000080,S001,sku00043,2024-01-30 18:21:00,2,10.39
T20240130000081,S001,SKU00030,2024-01-30 18:44:30,2,21.61
T20240130000082,S002, SKU00049 ,2024-01-30 18:31:00,1,22.59
T20240130000083,S002,sku00011,2024-01-30 21:27:00,3,8.52
T20240130000084,S002,SKU00002,2024-01-30 18:18:00,3,6.92
T20240130000085,S001,SKU00020,2024-01-30 20:45:00,3,16.45
T20240130000086,S002,SKU00034,2024-01-30 16:13:30,1,20.67
T20240130000087,S001,SKU00015,2024-01-30 14:16:00,1,21.61
T20240130000088,S001,SKU00005,2024-01-30 15:06:30,2,20.84
T20240130000089,S001,sku00005,2024-01-30 07:36:30,1,12.18
T20240130000090,S001,SKU00005,2024-01-30 19:39:00,3,24.38
T20240130000091,S002,UNKNOWNX,2024-01-30 11:26:00,1,8.11
T20240130000092,S002, sku00022 ,2024-01-30 20:11:00,3,13.23
T20240130000093,S001, SKU00046 ,2024-01-30 20:41:00,1,24.25
T20240130000094,S001,SKU00024,2024-01-30 21:23:00,2,15.63
T20240130000095,S001, sku00050 ,2024-01-30 07:16:00,1,22.27
T20240130000096,S002,SKU00034,2024-01-30 18:05:00,3,5.01
T20240130000097,S001,sku00018,2024-01-30 07:37:00,3,3.82
T20240130000098,S002,SKU00049,2024-01-30 12:53:00,1,3.87
T20240130000099,S002,SKU00005,2024-01-30 16:59:00,1,17.63
T20240130000100,S001,SKU00038,2024-01-30 16:58:00,3,21.46
