transaction_id,store_id,sku,sale_ts,quantity,unit_price
T20240103000001,S001,SKU00048,2024-01-03 18:42:30,3,24.42
T20240103000002,S001,sku00004,2024-01-03 09:54:30,1,5.08
T20240103000003,S002, SKU00041 ,2024-01-03 16:29:00,1,13.58
T20240103000004,S002,sku00009,2024-01-03 13:55:00,3,23.51
T20240103000005,S001,SKU00009,2024-01-03 09:48:00,2,21.72
T20240103000006,S001,sku00004,2024-01-03 19:28:00,2,8.71
T20240103000007,S002,SKU00011,2024-01-03 19:04:00,2,16.74
T20240103000008,S001,SKU00027,2024-01-03 20:04:30,3,21.33
T20240103000009,S001,SKU00040,2024-01-03 20:21:00,2,22.4
T20240103000010,S001,SKU00013,2024-01-03 10:15:00,4,18.26
T20240103000011,S001,SKU00026,2024-01-03 15:30:00,4,10.11
T20240103000012,S001,sku00037,2024-01-03 15:20:30,1,3.12
T20240103000013,S001,SKU00045,2024-01-03 19:42:00,1,19.93
T20240103000014,S001,SKU00028,2024-01-03 15:00:00,2,9.49
T20240103000015,S002,UNKNOWNX,2024-01-03 15:55:00,3,24.16
T20240103000016,S002, SKU00043 ,2024-01-03 15:53:30,1,11.55
T20240103000017,S001, sku00039 ,2024-01-03 14:27:00,1,23.06
T20240103000018,S001,sku00028,2024-01-03 08:22:00,4,1.73
T20240103000019,S002,sku00035,2024-01-03 12:06:00,2,19.13
T20240103000020,S001,sku00001,2024-01-03 10:07:30,4,19.75
T20240103000021,S002, SKU00015 ,2024-01-03 16:28:00,1,17.14
T20240103000022,S001,SKU00015,2024-01-03 18:51:30,1,22.12
T20240103000023,S001,SKU00008,2024-01-03 12:46:30,2,18.92
T20240103000024,S001,SKU00035,2024-01-03 17:52:00,4,19.7
T20240103000025,S001,SKU00050,2024-01-03 11:45:00,4,14.87
T20240103000026,S001,SKU00007,2024-01-03 10:02:00,1,12.86
T20240103000027,S001, SKU00029 ,2024-01-03 15:05:00,2,16.08
T20240103000028,S001,SKU00009,2024-01-03 13:40:00,3,17.16
T20240103000029,S002,SKU00026,2024-01-03 11:54:00,2,16.73
T20240103000030,S001,SKU00039,2024-01-03 12:00:00,3,14.69
T20240103000031,S001,SKU00050,2024-01-03 09:07:30,1,17.37
T20240103000032,S002,SKU00041,2024-01-03 15:12:00,3,24.84
T20240103000033,S001,SKU00028,2024-01-03 15:17:00,1,10.15
T20240103000034,S001,SKU00010,2024-01-03 16:16:00,3,8.17
T20240103000035,S001,sku00036,2024-01-03 20:09:30,1,8.22
T20240103000036,S002,SKU00047,2024-01-03 08:26:00,4,21.04
T20240103000037,S002,sku00004,2024-01-03 21:45:30,3,10.08
T20240103000038,S001, SKU00037 ,2024-01-03 15:08:00,1,5.17
T20240103000039,S002,SKU00021,2024-01-03 14:47:00,1,4.46
T20240103000040,S002,SKU00016,2024-01-03 14:47:00,4,4.05
T20240103000041,S001,SKU00023,2024-01-03 21:34:30,4,3.24
T20240103000042,S002,SKU00028,2024-01-03 14:32:00,2,3.29
T20240103000043,S002,SKU00028,2024-01-03 20:56:00,2,14.87
T20240103000044,S001,SKU00047,2024-01-03 14:39:30,1,1.79
T20240103000045,S001,SKU00038,2024-01-03 17:20:00,1,8.15
T20240103000046,S001, sku00011 ,2024-01-03 17:23:00,1,22.76
T20240103000047,S001,SKU00024,2024-01-03 19:49:00,1,23.98
T20240103000048,S002,SKU00006,2024-01-03 09:57:00,1,4.8
T20240103000049,S002, SKU00042 ,2024-01-03 18:29:00,2,24.05
T20240103000050,S002,SKU00030,2024-01-03 10:21:00,4,15.92
T20240103000051,S002,SKU00013,2024-01-03 08:30:00,3,7.54
T20240103000052,S002, SKU00039 ,2024-01-03 13:01:00,4,3.97
T20240103000053,S002,SKU00048,2024-01-03 16:14:00,1,8.47
T20240103000054,S001,SKU00046,2024-01-03 18:30:00,2,22.51
T20240103000055,S002,SKU00032,2024-01-03 12:50:30,2,16.72
T20240103000056,S002,SKU00001,2024-01-03 15:25:30,2,15.17
T20240103000057,S002,SKU00015,2024-01-03 08:05:00,1,12.21
T20240103000058,S002,SKU00048,2024-01-03 11:01:00,3,14.3
T20240103000059,S001,SKU00036,2024-01-03 15:22:30,2,17.41
T20240103000060,S001,UNKNOWNX,2024-01-03 17:00:00,2,3.96
T20240103000061,S002,SKU00007,2024-01-03 13:03:30,1,13.57
T20240103000062,S001,SKU00006,2024-01-03 21:24:30,4,3.24
T20240103000063,S001, SKU00047 ,2024-01-03 14:02:00,1,13.49
T20240103000064,S001,sku00031,2024-01-03 14:19:00,1,24.06
T20240103000065,S002,SKU00050,2024-01-03 15:48:00,4,14.01
T20240103000066,S002,SKU00031,2024-01-03 09:53:00,1,16.19
T20240103000067,S002,SKU00018,2024-01-03 09:42:00,1,19.08
T20240103000068,S002,sku00025,2024-01-03 12:47:00,2,7.28
T20240103000069,S001,SKU00031,2024-01-03 20:02:30,3,21.17
T20240103000070,S002,SKU00003,2024-01-03 19:44:00,1,10.25
T20240103000071,S001,SKU00042,2024-01-03 20:52:00,2,18.01
T20240103000072,S002,SKU00003,2024-01-03 21:54:00,2,19.43
T20240103000073,S002,sku00012,2024-01-03 17:34:30,4,3.64
T20240103000074,S001,SKU00026,2024-01-03 11:57:00,1,9.51
T20240103000075,S002,SKU00016,2024-01-03 13:10:00,1,15.63
T20240103000076,S002,SKU00050,2024-01-03 14:27:30,2,19.37
T20240103000077,S002,SKU00022,2024-01-03 15:40:00,3,5.41
T20240103000078,S001,SKU00001,2024-01-03 18:24:00,1,9.51
T20240103000079,S001,SKU00009,2024-01-03 13:44:00,1,7.28
T20240103000080,S001,SKU00016,2024-01-03 07:39:00,1,13.6
T20240103000081,S001,SKU00023,2024-01-03 13:24:00,1,18.84
T20240103000082,S001, SKU00001 ,2024-01-03 13:11:00,2,17.92
T20240103000083,S002,sku00004,2024-01-03 18:43:00,4,5.99
T20240103000084,S002, SKU00016 ,2024-01-03 15:48:00,2,15.36
T20240103000085,S002,sku00038,2024-01-03 15:49:00,1,22.38
T20240103000086,S001,SKU00001,2024-01-03 20:29:00,4,9.74
T20240103000087,S002, SKU00010 ,2024-01-03 20:52:30,1,11.56
T20240103000088,S001,SKU00009,2024-01-03 11:42:00,1,12.78
T20240103000089,S001,sku00032,2024-01-03 11:20:00,1,21.59
T20240103000090,S002,SKU00012,2024-01-03 11:16:00,2,3.77
T20240103000091,S001,SKU00014,2024-01-03 07:49:30,2,7.63
T20240103000092,S001,SKU00048,2024-01-03 10:16:00,1,12.57
T20240103000093,S002,SKU00040,2024-01-03 14:52:00,1,3.55
T20240103000094,S002,SKU00027,2024-01-03 15:54:00,4,12.8
T20240103000095,S002,SKU00045,2024-01-03 14:50:30,4,23.76
T20240103000096,S002,sku00044,2024-01-03 14:16:00,1,7.48
T20240103000097,S001,sku00025,2024-01-03 20:08:00,1,9.73
T20240103000098,S002,SKU00041,2024-01-03 09:08:00,1,18.66
T20240103000099,S002,SKU00003,2024-01-03 07:17:00,1,24.24
T20240103000100,S002,SKU00006,2024-01-03 07:42:00,2,23.55
T20240103000101,S002,SKU00015,2024-01-03 09:03:00,1,10.13
T20240103000102,S001,SKU00050,2024-01-03 20:52:30,4,21.57
T20240103000103,S001,SKU00008,2024-01-03 17:23:00,2,9.75
T20240103000104,S002,SKU00004,2024-01-03 19:06:00,1,15.92
T20240103000105,S001,sku00040,2024-01-03 15:08:00,4,15.34
T20240103000106,S002, SKU00011 ,2024-01-03 19:58:00,2,22.85
T20240103000107,S002,SKU00006,2024-01-03 09:39:00,4,10.59
T20240103000108,S002,SKU00019,2024-01-03 09:32:00,2,12.37
T20240103000109,S001,sku00013,2024-01-03 20:25:00,3,14.52
T20240103000110,S001,sku00050,2024-01-03 07:01:00,3,24.81
T20240103000111,S002,SKU00017,2024-01-03 21:36:30,1,7.55
T20240103000112,S002, sku00047 ,2024-01-03 16:56:30,1,2.4
T20240103000113,S001,SKU00013,2024-01-03 12:24:00,4,20.72
T20240103000114,S001, SKU00044 ,2024-01-03 15:40:00,4,5.29
T20240103000115,S002,SKU00048,2024-01-03 19:55:00,1,24.45
T20240103000116,S002,SKU00041,2024-01-03 15:44:30,4,10.07
T20240103000117,S002,sku00035,2024-01-03 10:19:00,2,20.37
T20240103000118,S001,SKU00031,2024-01-03 08:09:00,2,4.51
T20240103000119,S002,SKU00046,2024-01-03 07:17:00,1,5.49
T20240103000120,S002, SKU00030 ,2024-01-03 07:23:30,1,8.12
T20240103000121,S002,SKU00010,2024-01-03 19:41:30,4,8.95
T20240103000122,S002,SKU00028,2024-01-03 15:48:00,2,5.36
T20240103000123,S002, SKU00020 ,2024-01-03 10:56:30,1,5.79
T20240103000124,S002,SKU00004,2024-01-03 11:47:00,1,9.01
T20240103000125,S001,SKU00030,2024-01-03 16:40:30,1,10.55
T20240103000126,S002,SKU00006,2024-01-03 09:13:00,3,14.07
T20240103000127,S002,SKU00034,2024-01-03 18:06:00,3,23.97
T20240103000128,S001,SKU00050,2024-01-03 08:02:00,1,19.55
T20240103000129,S002,SKU00012,2024-01-03 18:19:00,2,5.41
T20240103000130,S002,SKU00040,2024-01-03 07:08:00,4,14.74
T20240103000131,S001, SKU00049 ,2024-01-03 11:00:00,1,23.46
T20240103000132,S001,SKU00045,2024-01-03 08:01:30,4,14.36
T20240103000133,S001,SKU00007,2024-01-03 18:00:30,1,19.29
T20240103000134,S001, SKU00012 ,2024-01-03 16:39:00,1,2.53
T20240103000135,S002,SKU00047,2024-01-03 08:11:30,1,19.31
T20240103000136,S001, SKU00005 ,2024-01-03 17:11:00,1,23.28
T20240103000137,S002,SKU00039,2024-01-03 07:49:00,4,18.42
T20240103000138,S002,SKU00050,2024-01-03 20:50:30,2,14.56
T20240103000139,S001,SKU00050,2024-01-03 18:07:00,3,5.43
T20240103000140,S001,SKU00020,2024-01-03 21:13:30,4,22.44
T20240103000141,S001,sku00020,2024-01-03 11:28:00,2,4.69
T20240103000142,S001,sku00034,2024-01-03 21:35:00,3,24.11
T20240103000143,S002,SKU00011,2024-01-03 10:02:00,1,3.43
T20240103000144,S002,sku00035,2024-01-03 12:46:00,1,16.76
T20240103000145,S001,SKU00048,2024-01-03 21:18:00,2,23.05
T20240103000146,S002,SKU00024,2024-01-03 21:45:00,1,17.95
T20240103000147,S002, SKU00037 ,2024-01-03 08:48:00,1,23.72
T20240103000148,S002,sku00050,2024-01-03 10:05:30,4,20.02
T20240103000149,S002,SKU00035,2024-01-03 16:06:00,2,9.44
T20240103000150,S002,SKU00027,2024-01-03 17:32:00,2,7.64
T20240103000151,S001, sku00014 ,2024-01-03 08:57:00,1,24.57
T20240103000152,S002, sku00021 ,2024-01-03 09:24:00,1,16.99
T20240103000153,S001,SKU00006,2024-01-03 17:02:00,1,15.85
T20240103000154,S002,sku00004,2024-01-03 08:52:00,3,14.98
T20240103000155,S002,SKU00006,2024-01-03 16:46:30,4,10.73
T20240103000156,S001,SKU00002,2024-01-03 11:37:00,2,19.82
T20240103000157,S001, sku00023 ,2024-01-03 18:09:30,2,20.16
T20240103000158,S001,SKU00003,2024-01-03 15:05:00,4,18.26
T20240103000159,S002,SKU00037,2024-01-03 10:04:00,2,11.27
T20240103000160,S001,SKU00006,2024-01-03 09:41:30,4,8.53
T20240103000161,S002,sku00046,2024-01-03 20:47:00,1,16.22
T20240103000162,S002,SKU00003,2024-01-03 19:28:00,2,24.27
T20240103000163,S001,SKU00022,2024-01-03 12:30:00,4,12.07
T20240103000164,S002,sku00045,2024-01-03 17:08:00,1,4.24
T20240103000165,S002,SKU00030,2024-01-03 19:41:00,2,2.42
T20240103000166,S002,SKU00013,2024-01-03 13:01:30,2,20.07
T20240103000167,S002,SKU00049,2024-01-03 18:01:00,1,1.06
T20240103000168,S001, sku00038 ,2024-01-03 15:57:30,1,14.35
T20240103000169,S002,SKU00029,2024-01-03 07:48:00,2,5.26
T20240103000170,S002,sku00032,2024-01-03 14:20:00,2,8.56
T20240103000171,S002,sku00015,2024-01-03 19:48:30,3,7.2
T20240103000172,S001,SKU00040,2024-01-03 12:04:30,4,14.25
T20240103000173,S001,SKU00031,2024-01-03 21:31:00,1,4.3
T20240103000174,S002,SKU00028,2024-01-03 09:17:00,3,13.94
T20240103000175,S001,sku00042,2024-01-03 20:45:00,4,1.92
T20240103000176,S002, SKU00001 ,2024-01-03 08:49:30,1,16.74
T20240103000177,S001,SKU00010,2024-01-03 16:20:00,1,17.42
T20240103000178,S001,SKU00020,2024-01-03 11:30:00,2,22.01
T20240103000179,S001,SKU00040,2024-01-03 07:17:00,1,2.62
T20240103000180,S002,SKU00037,2024-01-03 15:59:30,2,19.33
T20240103000181,S002, sku00025 ,2024-01-03 16:21:00,3,21.29
T20240103000182,S002, SKU00049 ,2024-01-03 19:59:00,2,21.48
T20240103000183,S002, SKU00044 ,2024-01-03 15:38:00,2,11.0
T20240103000184,S001,sku00006,2024-01-03 19:22:30,1,12.03
T20240103000185,S002,SKU00008,2024-01-03 21:37:30,4,19.33
T20240103000186,S001,sku00002,2024-01-03 11:11:00,1,4.49
T20240103000187,S002,sku00027,2024-01-03 09:05:00,3,23.95
T20240103000188,S001,SKU00037,2024-01-03 14:25:30,1,20.94
T20240103000189,S002,sku00042,2024-01-03 18:55:00,2,15.54
T20240103000190,S002,SKU00043,2024-01-03 13:03:00,3,5.85
T20240103000191,S001,sku00036,2024-01-03 10:42:00,2,22.51
T20240103000192,S001,SKU00031,2024-01-03 10:56:30,2,6.22
T20240103000193,S001,UNKNOWNX,2024-01-03 15:31:00,1,17.76
T20240103000194,S002,sku00042,2024-01-03 16:33:00,1,22.71
T20240103000195,S002,sku00037,2024-01-03 18:53:00,1,11.86
T20240103000196,S001,SKU00010,2024-01-03 15:45:00,1,3.64
T20240103000197,S001, SKU00044 ,2024-01-03 13:52:00,3,7.72
T20240103000198,S001,sku00028,2024-01-03 17:11:00,1,24.05
T20240103000199,S001,SKU00014,2024-01-03 07:18:00,2,17.32
T20240103000200,S002,SKU00033,2024-01-03 14:31:30,1,18.69
T20240103000201,S001,sku00047,2024-01-03 13:42:30,2,17.16
