transaction_id,store_id,sku,sale_ts,quantity,unit_price
T20240105000001,S002, SKU00024 ,2024-01-05 20:25:30,3,12.78
T20240105000002,S002, SKU00028 ,2024-01-05 14:23:00,1,17.27
T20240105000003,S002,SKU00046,2024-01-05 12:24:00,1,17.0
T20240105000004,S002,SKU00013,2024-01-05 15:58:00,3,2.36
T20240105000005,S002,SKU00021,2024-01-05 17:39:00,4,16.9
T20240105000006,S002,SKU00047,2024-01-05 19:09:00,2,22.69
T20240105000007,S001,SKU00002,2024-01-05 19:21:00,1,10.92
T20240105000008,S001, SKU00019 ,2024-01-05 16:50:00,2,11.52
T20240105000009,S002,sku00028,2024-01-05 18:35:00,1,8.25
T20240105000010,S002, SKU00032 ,2024-01-05 07:32:30,1,21.2
T20240105000011,S002,SKU00001,2024-01-05 18:54:30,1,12.36
T20240105000012,S001,SKU00011,2024-01-05 09:21:30,2,17.2
T20240105000013,S002, SKU00012 ,2024-01-05 07:19:30,2,3.38
T20240105000014,S002,SKU00013,2024-01-05 18:54:00,1,18.74
T20240105000015,S001,SKU00018,2024-01-05 09:11:00,1,15.21
T20240105000016,S001, sku00026 ,2024-01-05 08:50:00,4,4.65
T20240105000017,S002,SKU00050,2024-01-05 12:57:30,3,24.77
T20240105000018,S001,SKU00002,2024-01-05 11:26:00,3,21.74
T20240105000019,S002,SKU00004,2024-01-05 21:17:30,1,12.07
T20240105000020,S002,SKU00005,2024-01-05 11:28:00,4,20.88
T20240105000021,S002,sku00022,2024-01-05 10:58:00,3,8.21
T20240105000022,S002,sku00049,2024-01-05 15:28:00,1,17.22
T20240105000023,S002,SKU00022,2024-01-05 20:56:00,1,5.23
T20240105000024,S002,SKU00004,2024-01-05 08:17:30,1,11.5
T20240105000025,S001,SKU00047,2024-01-05 18:31:00,4,3.46
T20240105000026,S001,SKU00025,2024-01-05 13:08:30,2,19.2
T20240105000027,S002,sku00010,2024-01-05 15:21:00,1,6.2
T20240105000028,S002, SKU00012 ,2024-01-05 08:51:30,1,15.57
T20240105000029,S002,SKU00045,2024-01-05 11:43:00,1,9.22
T20240105000030,S001,sku00008,2024-01-05 15:57:00,2,12.67
T20240105000031,S002,SKU00034,2024-01-05 07:25:00,2,14.43
T20240105000032,S001,SKU00020,2024-01-05 16:33:30,1,10.97
T20240105000033,S002,SKU00040,2024-01-05 19:14:00,3,14.16
T20240105000034,S002,sku00010,2024-01-05 07:40:00,1,21.97
T20240105000035,S001,SKU00007,2024-01-05 19:07:00,1,9.88
T20240105000036,S001,sku00014,2024-01-05 10:20:00,1,3.42
T20240105000037,S002, sku00003 ,2024-01-05 18:35:00,1,24.39
T20240105000038,S001, SKU00029 ,2024-01-05 18:09:00,2,14.2
T20240105000039,S002,SKU00019,2024-01-05 12:41:00,4,4.15
T20240105000040,S002, SKU00027 ,2024-01-05 10:54:00,2,7.75
T20240105000041,S002,SKU00050,2024-01-05 21:57:00,1,13.74
T20240105000042,S001,SKU00011,2024-01-05 07:46:30,1,19.18
T20240105000043,S001,SKU00019,2024-01-05 13:24:00,1,16.72
T20240105000044,S002,SKU00004,2024-01-05 13:12:00,4,20.38
T20240105000045,S002,SKU00028,2024-01-05 19:58:00,1,12.14
T20240105000046,S002, SKU00040 ,2024-01-05 17:27:00,2,6.07
T20240105000047,S002,sku00025,2024-01-05 18:15:00,2,23.95
T20240105000048,S001, sku00001 ,2024-01-05 13:52:00,3,6.37
T20240105000049,S002,SKU00007,2024-01-05 08:47:00,2,13.22
T20240105000050,S002,SKU00020,2024-01-05 13:34:30,1,14.99
T20240105000051,S001,SKU00002,2024-01-05 21:56:00,4,4.81
T20240105000052,S001, SKU00023 ,2024-01-05 14:41:30,2,20.46
T20240105000053,S002,SKU00041,2024-01-05 16:25:30,2,20.69
T20240105000054,S001,SKU00049,2024-01-05 21:38:30,2,17.67
T20240105000055,S001,SKU00035,2024-01-05 21:16:00,2,17.36
T20240105000056,S002, SKU00018 ,2024-01-05 11:18:00,1,19.27
T20240105000057,S001,SKU00024,2024-01-05 12:13:00,1,16.85
T20240105000058,S002,SKU00030,2024-01-05 11:24:00,3,2.44
T20240105000059,S001,SKU00043,2024-01-05 10:24:00,1,7.27
T20240105000060,S001,sku00036,2024-01-05 08:22:00,1,10.19
T20240105000061,S001,SKU00042,2024-01-05 11:49:00,3,16.8
T20240105000062,S001,SKU00024,2024-01-05 08:03:00,4,12.96
T20240105000063,S001,sku00015,2024-01-05 11:48:00,2,5.17
T20240105000064,S001,sku00008,2024-01-05 20:52:00,3,3.33
T20240105000065,S002,SKU00015,2024-01-05 08:44:00,1,21.18
T20240105000066,S001,sku00018,2024-01-05 12:02:00,1,6.11
T20240105000067,S002,SKU00044,2024-01-05 15:00:00,2,16.29
T20240105000068,S001,SKU00039,2024-01-05 07:44:00,2,22.31
T20240105000069,S002,sku00001,2024-01-05 12:40:00,2,9.68
T20240105000070,S002,sku00013,2024-01-05 17:12:30,2,4.71
T20240105000071,S002, sku00014 ,2024-01-05 11:42:00,4,13.62
T20240105000072,S001, SKU00009 ,2024-01-05 12:03:30,4,18.81
T20240105000073,S002,sku00025,2024-01-05 13:32:30,1,12.3
