transaction_id,store_id,sku,sale_ts,quantity,unit_price
T20240124000001,S001,SKU00036,2024-01-24 15:49:00,4,22.98
T20240124000002,S001,SKU00009,2024-01-24 08:53:00,1,19.51
T20240124000003,S002,SKU00008,2024-01-24 19:12:30,4,21.36
T20240124000004,S001,SKU00023,2024-01-24 18:58:00,1,14.63
T20240124000005,S002,sku00034,2024-01-24 21:35:00,1,12.28
T20240124000006,S001,sku00010,2024-01-24 14:55:30,2,10.33
T20240124000007,S002,SKU00042,2024-01-24 08:29:30,1,13.84
T20240124000008,S002, sku00038 ,2024-01-24 15:17:00,1,5.18
T20240124000009,S001,SKU00043,2024-01-24 14:24:30,1,23.64
T20240124000010,S001,SKU00018,2024-01-24 14:44:00,2,20.36
T20240124000011,S001,SKU00029,2024-01-24 09:19:00,3,12.42
T20240124000012,S002,SKU00037,2024-01-24 12:54:00,2,11.04
T20240124000013,S002,SKU00041,2024-01-24 18:09:00,1,17.37
T20240124000014,S002,SKU00021,2024-01-24 10:36:30,1,4.4
T20240124000015,S001,SKU00011,2024-01-24 09:35:00,4,6.85
T20240124000016,S001,SKU00048,2024-01-24 20:35:00,1,10.17
T20240124000017,S002,SKU00034,2024-01-24 09:19:30,1,8.69
T20240124000018,S001,SKU00039,2024-01-24 20:34:00,3,2.67
T20240124000019,S002,sku00007,2024-01-24 16:29:00,1,4.55
T20240124000020,S002,sku00027,2024-01-24 18:42:00,2,23.03
T20240124000021,S001,sku00015,2024-01-24 18:38:00,1,3.13
T20240124000022,S001,UNKNOWNX,2024-01-24 12:57:00,2,14.87
T20240124000023,S002, SKU00034 ,2024-01-24 20:09:00,2,20.94
T20240124000024,S001,SKU00035,2024-01-24 14:17:30,4,16.02
T20240124000025,S001,sku00004,2024-01-24 19:17:30,2,4.35
T20240124000026,S001,SKU00048,2024-01-24 11:42:00,1,24.91
T20240124000027,S001,SKU00009,2024-01-24 20:36:00,4,3.35
T20240124000028,S001,SKU00038,2024-01-24 11:42:00,1,24.22
T20240124000029,S002,SKU00041,2024-01-24 08:36:30,3,13.05
T20240124000030,S001,SKU00038,2024-01-24 10:02:00,2,5.83
T20240124000031,S001,sku00015,2024-01-24 18:40:00,2,11.4
T20240124000032,S002, SKU00014 ,2024-01-24 14:36:30,4,5.25
T20240124000033,S001,SKU00044,2024-01-24 14:26:30,3,11.24
T20240124000034,S002,SKU00019,2024-01-24 13:54:30,1,6.3
T20240124000035,S001,SKU00013,2024-01-24 14:53:30,1,17.23
T20240124000036,S001,sku00009,2024-01-24 16:24:00,2,11.97
T20240124000037,S002,SKU00011,2024-01-24 08:53:00,1,8.83
T20240124000038,S001,SKU00017,2024-01-24 21:13:00,3,9.84
T20240124000039,S001,SKU00045,2024-01-24 21:16:00,1,11.45
T20240124000040,S001, sku00048 ,2024-01-24 21:36:30,1,21.46
T20240124000041,S001,SKU00034,2024-01-24 19:32:30,1,4.14
T20240124000042,S002,SKU00028,2024-01-24 20:45:00,2,7.62
T20240124000043,S002, SKU00027 ,2024-01-24 07:23:00,3,12.29
T20240124000044,S001,sku00019,2024-01-24 12:12:00,2,12.92
T20240124000045,S002,SKU00030,2024-01-24 16:08:30,2,24.11
T20240124000046,S001, SKU00022 ,2024-01-24 20:51:00,2,23.26
T20240124000047,S002,SKU00002,2024-01-24 12:21:00,1,6.62
T20240124000048,S002,sku00018,2024-01-24 20:34:30,2,15.79
T20240124000049,S002,SKU00044,2024-01-24 09:54:00,2,6.72
T20240124000050,S001,sku00009,2024-01-24 16:23:00,1,17.09
T20240124000051,S001,sku00029,2024-01-24 08:17:00,2,16.72
T20240124000052,S001,SKU00042,2024-01-24 07:56:00,3,18.69
T20240124000053,S002,SKU00026,2024-01-24 11:15:30,1,1.66
T20240124000054,S002,SKU00012,2024-01-24 17:48:30,2,22.21
T20240124000055,S001, sku00007 ,2024-01-24 17:46:00,1,16.62
T20240124000056,S001,SKU00043,2024-01-24 07:25:00,1,18.5
T20240124000057,S001,SKU00004,2024-01-24 21:36:30,4,7.59
T20240124000058,S002,SKU00036,2024-01-24 13:06:00,2,20.5
T20240124000059,S001,sku00029,2024-01-24 13:27:00,2,11.68
T20240124000060,S001,SKU00022,2024-01-24 13:56:30,1,14.27
T20240124000061,S001, SKU00017 ,2024-01-24 16:18:00,2,3.05
T20240124000062,S002,SKU00010,2024-01-24 09:28:00,1,10.77
T20240124000063,S002,SKU00024,2024-01-24 11:28:00,2,23.96
T20240124000064,S001,SKU00014,2024-01-24 16:35:00,1,15.54
T20240124000065,S001,sku00035,2024-01-24 21:42:00,1,16.61
T20240124000066,S002,SKU00018,2024-01-24 13:55:00,1,14.72
T20240124000067,S002, SKU00037 ,2024-01-24 07:50:00,1,5.21
T20240124000068,S001,sku00033,2024-01-24 08:45:00,2,3.04
T20240124000069,S002,SKU00031,2024-01-24 09:18:00,1,1.82
T20240124000070,S001,sku00011,2024-01-24 21:49:00,2,12.54
T20240124000071,S002,sku00037,2024-01-24 12:16:00,3,13.76
T20240124000072,S001,sku00047,2024-01-24 08:48:00,2,12.57
T20240124000073,S001,SKU00046,2024-01-24 07:48:00,1,7.76
T20240124000074,S002, SKU00044 ,2024-01-24 20:29:00,1,1.88
T20240124000075,S002,SKU00042,2024-01-24 20:38:30,2,10.87
T20240124000076,S002,SKU00039,2024-01-24 20:55:00,3,20.0
T20240124000077,S002,SKU00002,2024-01-24 15:28:00,3,4.78
T20240124000078,S002, SKU00006 ,2024-01-24 16:20:00,2,4.63
T20240124000079,S002,SKU00007,2024-01-24 08:09:00,2,8.97
T20240124000080,S002, sku00008 ,2024-01-24 17:51:00,2,8.81
T20240124000081,S002,SKU00003,2024-01-24 20:08:00,2,22.72
T20240124000082,S001,SKU00013,2024-01-24 08:42:30,1,23.27
T20240124000083,S002,SKU00003,2024-01-24 15:39:00,2,1.14
T20240124000084,S001, SKU00045 ,2024-01-24 08:14:00,1,17.11
T20240124000085,S001, SKU00034 ,2024-01-24 10:47:30,4,14.74
T20240124000086,S001,sku00044,2024-01-24 08:40:00,1,2.23
T20240124000087,S002,SKU00035,2024-01-24 08:43:00,1,21.38
T20240124000088,S002,SKU00043,2024-01-24 13:42:00,2,2.71
T20240124000089,S002,SKU00032,2024-01-24 20:47:00,2,19.15
T20240124000090,S001,SKU00025,2024-01-24 12:43:30,2,15.36
T20240124000091,S001,SKU00047,2024-01-24 08:10:30,1,10.33
T20240124000092,S001,SKU00024,2024-01-24 20:22:00,2,19.33
T20240124000093,S001,SKU00033,2024-01-24 21:21:00,4,9.17
T20240124000094,S002,SKU00010,2024-01-24 15:46:30,1,20.08
T20240124000095,S001,SKU00030,2024-01-24 08:10:00,2,18.33
T20240124000096,S001,SKU00007,2024-01-24 12:38:00,4,13.33
T20240124000097,S001,SKU00043,2024-01-24 10:21:00,3,19.34
T20240124000098,S001,sku00040,2024-01-24 14:16:00,1,19.8
T20240124000099,S001,SKU00013,2024-01-24 21:32:00,4,8.02
T20240124000100,S002, sku00048 ,2024-01-24 14:36:00,3,15.91
T20240124000101,S001,SKU00038,2024-01-24 20:12:00,1,9.02
T20240124000102,S002,SKU00018,2024-01-24 07:52:00,3,17.99
T20240124000103,S001,SKU00005,2024-01-24 08:44:00,2,10.92
T20240124000104,S002,SKU00030,2024-01-24 08:54:30,1,20.6
T20240124000105,S002,sku00014,2024-01-24 20:40:30,1,1.56
T20240124000106,S001, SKU00005 ,2024-01-24 11:23:00,1,11.23
T20240124000107,S002,sku00045,2024-01-24 07:08:00,1,24.19
T20240124000108,S001,SKU00034,2024-01-24 09:40:00,4,10.19
T20240124000109,S001, sku00034 ,2024-01-24 16:27:30,3,7.64
T20240124000110,S002,SKU00002,2024-01-24 11:38:00,1,16.58
T20240124000111,S002,SKU00022,2024-01-24 11:25:30,2,9.75
T20240124000112,S001,SKU00015,2024-01-24 10:40:30,2,24.06
T20240124000113,S002,SKU00050,2024-01-24 11:22:00,1,16.06
T20240124000114,S001,SKU00019,2024-01-24 07:20:00,3,12.63
T20240124000115,S002,SKU00008,2024-01-24 16:51:00,1,1.01
T20240124000116,S002,SKU00016,2024-01-24 10:57:00,3,22.09
T20240124000117,S001, SKU00007 ,2024-01-24 09:32:00,3,1.37
T20240124000118,S002, SKU00001 ,2024-01-24 18:34:30,2,2.71
T20240124000119,S001,SKU00009,2024-01-24 10:12:30,1,23.71
T20240124000120,S001,SKU00024,2024-01-24 17:03:30,1,1.94
T20240124000121,S002,SKU00023,2024-01-24 11:09:00,3,17.29
T20240124000122,S001, SKU00048 ,2024-01-24 20:29:00,1,5.42
T20240124000123,S002,sku00027,2024-01-24 20:43:00,1,12.34
T20240124000124,S001, SKU00040 ,2024-01-24 16:05:30,3,16.14
T20240124000125,S002,sku00028,2024-01-24 18:01:00,1,10.05
T20240124000126,S002,SKU00027,2024-01-24 20:19:00,1,14.8
T20240124000127,S001,SKU00015,2024-01-24 17:21:30,2,8.5
T20240124000128,S002,SKU00048,2024-01-24 17:32:00,1,22.88
T20240124000129,S001,sku00021,2024-01-24 18:04:30,2,8.98
T20240124000130,S001, SKU00047 ,2024-01-24 19:36:00,1,4.13
T20240124000131,S002, SKU00020 ,2024-01-24 17:40:00,2,1.76
T20240124000132,S002,SKU00006,2024-01-24 07:30:00,2,3.01
T20240124000133,S002,SKU00040,2024-01-24 12:56:00,1,1.93
T20240124000134,S002,SKU00027,2024-01-24 16:23:00,1,1.88
T20240124000135,S002,SKU00011,2024-01-24 15:01:00,2,10.5
T20240124000136,S002,SKU00013,2024-01-24 21:24:00,1,10.39
T20240124000137,S001,SKU00021,2024-01-24 20:46:30,3,24.27
T20240124000138,S002,SKU00029,2024-01-24 15:38:30,2,4.03
T20240124000139,S001,SKU00012,2024-01-24 13:39:00,2,6.12
T20240124000140,S001,sku00048,2024-01-24 12:06:00,1,2.24
T20240124000141,S002,sku00020,2024-01-24 14:42:00,1,8.01
T20240124000142,S001, SKU00040 ,2024-01-24 19:31:30,1,18.0
T20240124000143,S001,SKU00003,2024-01-24 15:36:30,4,18.0
T20240124000144,S001,sku00011,2024-01-24 11:21:30,1,4.69
T20240124000145,S001, SKU00036 ,2024-01-24 10:20:00,2,8.03
T20240124000146,S001,SKU00004,2024-01-24 19:34:00,2,2.64
T20240124000147,S001,sku00050,2024-01-24 09:04:30,3,3.62
T20240124000148,S001, SKU00029 ,2024-01-24 08:22:00,4,15.19
T20240124000149,S002, SKU00014 ,2024-01-24 17:41:00,4,11.32
T20240124000150,S002, SKU00036 ,2024-01-24 18:15:00,2,5.74
T20240124000151,S001,sku00020,2024-01-24 09:02:00,1,11.97
T20240124000152,S001,SKU00012,2024-01-24 12:07:00,1,19.77
T20240124000153,S002,SKU00011,2024-01-24 19:22:00,4,5.21
T20240124000154,S001, SKU00018 ,2024-01-24 16:56:30,4,15.41
T20240124000155,S001,SKU00040,2024-01-24 12:18:00,1,20.78
T20240124000156,S002, SKU00025 ,2024-01-24 16:47:00,2,21.87
T20240124000157,S002,SKU00039,2024-01-24 16:46:00,1,22.87
T20240124000158,S001,sku00012,2024-01-24 09:11:00,3,22.94
T20240124000159,S002,sku00017,2024-01-24 08:43:00,4,24.91
T20240124000160,S001,SKU00034,2024-01-24 16:38:30,3,23.99
T20240124000161,S002, SKU00018 ,2024-01-24 09:04:00,4,9.07
T20240124000162,S002,SKU00050,2024-01-24 09:42:00,4,22.45
T20240124000163,S001,sku00014,2024-01-24 20:42:00,3,14.56
T20240124000164,S002,SKU00023,2024-01-24 07:20:00,2,4.88
T20240124000165,S002,SKU00020,2024-01-24 13:00:00,2,6.12
T20240124000166,S002,SKU00034,2024-01-24 21:23:30,2,18.54
T20240124000167,S001,SKU00046,2024-01-24 07:15:00,2,12.39
T20240124000168,S001,SKU00045,2024-01-24 08:42:00,2,23.52
T20240124000169,S001,sku00010,2024-01-24 12:25:00,2,21.41
T20240124000170,S001,sku00038,2024-01-24 15:56:00,1,13.88
T20240124000171,S002,SKU00047,2024-01-24 20:53:00,1,24.07
T20240124000172,S002,SKU00011,2024-01-24 12:33:30,2,19.5
T20240124000173,S002,SKU00018,2024-01-24 21:34:00,1,11.21
T20240124000174,S001,SKU00045,2024-01-24 16:11:00,2,22.66
T20240124000175,S001,SKU00006,2024-01-24 17:38:00,1,9.02
T20240124000176,S002,UNKNOWNX,2024-01-24 20:30:30,1,10.58
T20240124000177,S002,sku00037,2024-01-24 13:21:00,4,11.55
T20240124000178,S002,SKU00046,2024-01-24 12:36:00,1,9.11
T20240124000179,S001,sku00036,2024-01-24 16:43:00,1,12.88
T20240124000180,S001, SKU00043 ,2024-01-24 09:34:00,3,24.84
T20240124000181,S002,SKU00017,2024-01-24 08:43:30,2,14.06
T20240124000182,S001,SKU00049,2024-01-24 08:35:30,2,16.95
T20240124000183,S002,sku00040,2024-01-24 10:30:00,2,1.83
T20240124000184,S001, SKU00002 ,2024-01-24 17:57:00,2,8.45
T20240124000185,S002, SKU00031 ,2024-01-24 10:52:00,1,21.53
T20240124000186,S002, SKU00023 ,2024-01-24 12:28:00,1,20.32
T20240124000187,S001,SKU00009,2024-01-24 21:28:00,2,2.97
T20240124000188,S001, SKU00027 ,2024-01-24 16:18:00,1,11.45
T20240124000189,S002, SKU00033 ,2024-01-24 09:25:00,1,5.74
T20240124000190,S001, SKU00001 ,2024-01-24 19:30:00,1,18.86
T20240124000191,S002,SKU00016,2024-01-24 14:28:00,4,2.2
T20240124000192,S001,SKU00017,2024-01-24 10:31:00,1,17.76
T20240124000193,S002,SKU00036,2024-01-24 17:12:30,4,6.82
T20240124000194,S002, SKU00018 ,2024-01-24 10:26:00,3,4.13
T20240124000195,S001,SKU00015,2024-01-24 20:41:30,1,5.69
T20240124000196,S002,SKU00003,2024-01-24 09:40:30,3,4.07
T20240124000197,S002,SKU00024,2024-01-24 21:31:00,1,11.8
T20240124000198,S001,SKU00013,2024-01-24 16:41:00,4,20.21
T20240124000199,S001,sku00013,2024-01-24 07:24:00,2,1.11
T20240124000200,S001, sku00022 ,2024-01-24 15:18:00,4,17.66
T20240124000201,S002,SKU00022,2024-01-24 10:22:30,1,13.84
T20240124000202,S002,SKU00005,2024-01-24 19:34:00,2,8.44
T20240124000203,S001,SKU00002,2024-01-24 18:56:00,4,20.4
T20240124000204,S002,sku00021,2024-01-24 15:42:00,1,4.48
T20240124000205,S001,UNKNOWNX,2024-01-24 18:35:30,2,2.33
T20240124000206,S001, SKU00050 ,2024-01-24 21:07:00,3,21.88
T20240124000207,S002,sku00004,2024-01-24 16:41:30,3,5.15
T20240124000208,S001,SKU00047,2024-01-24 09:01:00,1,18.13
