transaction_id,store_id,sku,sale_ts,quantity,unit_price
T20240122000001,S001,SKU00004,2024-01-22 16:21:00,1,2.6
T20240122000002,S002, sku00044 ,2024-01-22 14:56:00,3,1.46
T20240122000003,S001,SKU00014,2024-01-22 18:31:30,1,12.58
T20240122000004,S001,SKU00003,2024-01-22 07:45:00,2,4.68
T20240122000005,S002,sku00037,2024-01-22 16:16:00,2,21.21
T20240122000006,S002, sku00009 ,2024-01-22 12:22:00,1,6.44
T20240122000007,S001,sku00005,2024-01-22 17:54:00,2,2.31
T20240122000008,S002,SKU00011,2024-01-22 08:24:00,4,2.42
T20240122000009,S002,SKU00035,2024-01-22 16:18:30,4,6.31
T20240122000010,S002,SKU00021,2024-01-22 07:10:00,1,12.43
T20240122000011,S002,SKU00001,2024-01-22 20:53:00,1,10.52
T20240122000012,S002,SKU00045,2024-01-22 11:19:00,1,1.88
T20240122000013,S002,SKU00012,2024-01-22 17:58:00,3,6.39
T20240122000014,S001,SKU00017,2024-01-22 07:21:00,1,6.26
T20240122000015,S002,SKU00001,2024-01-22 17:23:00,2,8.04
T20240122000016,S002,sku00010,2024-01-22 19:15:00,3,23.27
T20240122000017,S002, SKU00036 ,2024-01-22 16:42:00,3,6.65
T20240122000018,S002,SKU00023,2024-01-22 18:43:30,3,1.55
T20240122000019,S001,SKU00050,2024-01-22 09:26:00,2,6.97
T20240122000020,S002,SKU00022,2024-01-22 16:46:00,1,24.15
T20240122000021,S002,SKU00013,2024-01-22 21:09:00,2,10.41
T20240122000022,S001,SKU00010,2024-01-22 19:13:00,1,23.25
T20240122000023,S001,sku00040,2024-01-22 11:00:00,4,22.78
T20240122000024,S002,SKU00043,2024-01-22 19:13:00,1,7.67
T20240122000025,S002,SKU00015,2024-01-22 17:32:30,1,1.16
T20240122000026,S001, SKU00024 ,2024-01-22 09:13:30,1,2.68
T20240122000027,S001,SKU00011,2024-01-22 17:24:00,2,14.83
T20240122000028,S001,SKU00012,2024-01-22 15:27:00,1,9.08
T20240122000029,S001, SKU00038 ,2024-01-22 17:36:30,3,19.3
T20240122000030,S001, SKU00029 ,2024-01-22 20:51:00,1,1.96
T20240122000031,S001,SKU00034,2024-01-22 10:50:30,3,18.38
T20240122000032,S001,SKU00026,2024-01-22 07:36:30,2,1.24
T20240122000033,S002,sku00007,2024-01-22 20:38:00,1,18.16
T20240122000034,S002,sku00018,2024-01-22 12:46:00,1,19.84
T20240122000035,S002,SKU00019,2024-01-22 13:14:00,3,2.76
T20240122000036,S002,SKU00039,2024-01-22 16:16:00,2,16.08
T20240122000037,S002,SKU00036,2024-01-22 09:01:00,2,17.26
T20240122000038,S002, SKU00029 ,2024-01-22 18:42:00,2,11.71
T20240122000039,S001,SKU00033,2024-01-22 18:47:00,4,5.02
T20240122000040,S002,SKU00039,2024-01-22 20:59:00,2,4.38
T20240122000041,S002, SKU00007 ,2024-01-22 11:37:00,1,22.98
T20240122000042,S002,SKU00029,2024-01-22 17:30:00,3,7.33
T20240122000043,S001,SKU00048,2024-01-22 21:25:00,1,4.5
T20240122000044,S002,SKU00017,2024-01-22 09:49:30,1,7.26
T20240122000045,S001,SKU00014,2024-01-22 21:34:00,2,20.55
T20240122000046,S001, SKU00048 ,2024-01-22 16:56:00,1,23.2
T20240122000047,S002,SKU00015,2024-01-22 18:22:30,2,10.75
T20240122000048,S001,sku00036,2024-01-22 17:08:00,1,12.49
T20240122000049,S001, sku00012 ,2024-01-22 12:05:00,1,11.77
T20240122000050,S001,SKU00030,2024-01-22 17:22:00,3,18.83
T20240122000051,S001,SKU00007,2024-01-22 20:24:30,2,15.45
T20240122000052,S001, SKU00038 ,2024-01-22 15:30:30,3,18.84
T20240122000053,S001, SKU00047 ,2024-01-22 15:21:00,1,7.79
T20240122000054,S002,SKU00037,2024-01-22 18:23:00,1,16.58
T20240122000055,S002,SKU00018,2024-01-22 20:08:00,3,22.68
T20240122000056,S001, SKU00008 ,2024-01-22 13:41:00,1,4.64
T20240122000057,S002,SKU00026,2024-01-22 17:50:00,3,4.66
T20240122000058,S002,SKU00014,2024-01-22 15:45:00,1,17.33
T20240122000059,S002,sku00015,2024-01-22 17:07:00,2,24.93
T20240122000060,S002, SKU00021 ,2024-01-22 15:57:00,3,17.53
T20240122000061,S002,SKU00002,2024-01-22 15:51:00,4,23.2
T20240122000062,S001,SKU00004,2024-01-22 17:00:00,2,10.69
T20240122000063,S002,sku00024,2024-01-22 20:13:00,1,16.02
T20240122000064,S002,sku00044,2024-01-22 09:07:00,2,7.61
T20240122000065,S002,sku00050,2024-01-22 11:57:30,2,16.51
T20240122000066,S001,SKU00043,2024-01-22 19:16:30,4,20.31
T20240122000067,S001, SKU00021 ,2024-01-22 14:32:30,1,23.44
T20240122000068,S001,SKU00014,2024-01-22 21:20:00,1,9.54
T20240122000069,S001, SKU00040 ,2024-01-22 20:12:30,1,2.2
T20240122000070,S001,SKU00034,2024-01-22 08:58:30,3,4.54
T20240122000071,S002,SKU00006,2024-01-22 13:57:00,4,21.19
T20240122000072,S002,SKU00043,2024-01-22 19:18:00,2,5.21
T20240122000073,S001,SKU00039,2024-01-22 14:59:00,2,20.6
T20240122000074,S002,sku00012,2024-01-22 16:14:30,1,18.32
T20240122000075,S001, sku00016 ,2024-01-22 15:24:00,2,16.86
T20240122000076,S001,sku00019,2024-01-22 12:59:30,1,20.05
T20240122000077,S001,sku00026,2024-01-22 09:36:00,4,20.2
T20240122000078,S002,SKU00027,2024-01-22 15:29:00,1,10.65
T20240122000079,S001,sku00048,2024-01-22 07:55:00,2,13.96
T20240122000080,S002,SKU00007,2024-01-22 21:55:00,2,21.87
T20240122000081,S002,SKU00040,2024-01-22 07:50:00,1,7.06
T20240122000082,S002, SKU00022 ,2024-01-22 21:58:00,1,17.11
T20240122000083,S002,sku00010,2024-01-22 17:43:30,4,3.05
T20240122000084,S002,SKU00015,2024-01-22 21:44:30,1,21.88
T20240122000085,S002,SKU00050,2024-01-22 10:23:00,2,23.81
T20240122000086,S002, SKU00050 ,2024-01-22 21:10:00,2,19.4
T20240122000087,S002,SKU00007,2024-01-22 07:23:00,4,24.85
T20240122000088,S002,SKU00023,2024-01-22 09:08:00,1,2.79
T20240122000089,S001,SKU00006,2024-01-22 08:08:00,3,3.26
T20240122000090,S002,SKU00018,2024-01-22 21:43:30,1,11.42
T20240122000091,S001,SKU00010,2024-01-22 17:56:00,4,11.76
T20240122000092,S002,SKU00015,2024-01-22 11:35:00,4,11.4
T20240122000093,S001,sku00034,2024-01-22 13:12:00,1,13.72
T20240122000094,S001,SKU00022,2024-01-22 20:42:00,2,13.67
T20240122000095,S001, SKU00005 ,2024-01-22 15:00:00,2,22.02
T20240122000096,S001, sku00017 ,2024-01-22 12:12:30,1,16.95
T20240122000097,S002,SKU00003,2024-01-22 21:12:30,1,18.54
T20240122000098,S002,SKU00036,2024-01-22 10:44:00,1,4.36
T20240122000099,S002, SKU00040 ,2024-01-22 21:27:00,2,15.92
T20240122000100,S001, sku00049 ,2024-01-22 16:02:30,3,7.87
T20240122000101,S002, SKU00034 ,2024-01-22 08:34:00,4,3.59
T20240122000102,S002,sku00031,2024-01-22 19:51:00,4,16.74
T20240122000103,S001,SKU00004,2024-01-22 17:06:00,4,16.7
T20240122000104,S002,sku00030,2024-01-22 09:05:00,1,14.72
T20240122000105,S001,sku00003,2024-01-22 14:56:30,1,13.85
T20240122000106,S002,SKU00028,2024-01-22 16:29:00,4,18.34
T20240122000107,S001, SKU00022 ,2024-01-22 13:49:00,2,2.89
T20240122000108,S002,SKU00008,2024-01-22 16:02:00,4,10.88
T20240122000109,S002,SKU00014,2024-01-22 17:19:00,2,19.89
T20240122000110,S002,sku00037,2024-01-22 21:47:00,1,17.73
T20240122000111,S002,SKU00014,2024-01-22 12:54:00,1,20.49
T20240122000112,S002, SKU00019 ,2024-01-22 15:55:00,1,16.12
T20240122000113,S001,SKU00036,2024-01-22 09:04:30,2,5.29
T20240122000114,S002,sku00035,2024-01-22 14:47:30,1,9.47
T20240122000115,S002,SKU00016,2024-01-22 11:12:30,3,24.13
T20240122000116,S002,SKU00019,2024-01-22 08:00:00,3,16.16
T20240122000117,S002,SKU00023,2024-01-22 10:56:00,2,8.19
T20240122000118,S002,SKU00029,2024-01-22 17:46:30,4,3.99
T20240122000119,S002,sku00038,2024-01-22 10:44:00,1,14.85
T20240122000120,S002,SKU00019,2024-01-22 20:55:00,2,20.84
T20240122000121,S002,SKU00014,2024-01-22 13:27:30,4,19.73
T20240122000122,S001, SKU00016 ,2024-01-22 12:26:00,1,24.58
T20240122000123,S001,SKU00006,2024-01-22 13:30:00,1,17.69
T20240122000124,S002,SKU00013,2024-01-22 10:26:00,2,3.25
T20240122000125,S002,SKU00034,2024-01-22 07:32:30,3,22.3
T20240122000126,S001,SKU00032,2024-01-22 20:32:00,1,16.89
T20240122000127,S002, SKU00009 ,2024-01-22 07:32:00,1,19.51
T20240122000128,S002,SKU00037,2024-01-22 18:21:00,2,14.93
T20240122000129,S001,SKU00020,2024-01-22 21:52:30,3,18.82
T20240122000130,S002,SKU00049,2024-01-22 18:03:00,3,14.14
T20240122000131,S001, SKU00018 ,2024-01-22 18:16:00,3,24.72
T20240122000132,S001,sku00012,2024-01-22 11:36:00,2,7.2
