transaction_id,store_id,sku,sale_ts,quantity,unit_price
T20240108000001,S001,SKU00038,2024-01-08 21:15:00,1,2.79
T20240108000002,S002,SKU00042,2024-01-08 18:17:00,1,20.8
T20240108000003,S002,SKU00033,2024-01-08 11:43:00,4,3.1
T20240108000004,S002,sku00012,2024-01-08 17:33:00,4,24.94
T20240108000005,S001,SKU00032,2024-01-08 17:42:30,3,6.95
T20240108000006,S002, SKU00028 ,2024-01-08 15:04:00,2,17.27
T20240108000007,S002,SKU00044,2024-01-08 12:39:00,1,5.23
T20240108000008,S001, SKU00007 ,2024-01-08 20:53:00,4,4.05
T20240108000009,S002,SKU00005,2024-01-08 08:23:30,2,11.07
T20240108000010,S001,sku00028,2024-01-08 11:54:30,2,8.08
T20240108000011,S001,SKU00002,2024-01-08 10:37:00,2,9.37
T20240108000012,S001, SKU00020 ,2024-01-08 08:47:00,2,20.03
T20240108000013,S001, SKU00030 ,2024-01-08 19:09:00,2,20.81
T20240108000014,S001,SKU00044,2024-01-08 17:00:00,1,14.94
T20240108000015,S002,SKU00017,2024-01-08 08:17:00,1,18.1
T20240108000016,S002,SKU00009,2024-01-08 19:13:00,4,20.3
T20240108000017,S001, SKU00030 ,2024-01-08 13:47:00,4,12.69
T20240108000018,S001,SKU00028,2024-01-08 17:46:00,2,10.62
T20240108000019,S001,sku00042,2024-01-08 17:55:00,4,13.35
T20240108000020,S002,sku00034,2024-01-08 13:41:00,2,22.2
T20240108000021,S001,SKU00047,2024-01-08 17:35:00,1,4.1
T20240108000022,S002, sku00048 ,2024-01-08 11:21:00,2,13.62
T20240108000023,S002, SKU00002 ,2024-01-08 11:48:00,2,14.77
T20240108000024,S001, sku00043 ,2024-01-08 17:40:00,2,23.7
T20240108000025,S001,SKU00011,2024-01-08 14:10:00,4,14.42
T20240108000026,S002,SKU00013,2024-01-08 12:13:00,3,20.49
T20240108000027,S002,sku00009,2024-01-08 07:10:00,2,21.32
T20240108000028,S001,sku00049,2024-01-08 15:35:00,2,5.91
T20240108000029,S002,SKU00050,2024-01-08 15:17:00,1,8.55
T20240108000030,S002, SKU00025 ,2024-01-08 21:14:00,2,7.47
T20240108000031,S002,SKU00031,2024-01-08 19:51:00,2,10.09
T20240108000032,S001,SKU00013,2024-01-08 10:12:30,4,12.53
T20240108000033,S001,SKU00005,2024-01-08 16:35:30,3,2.36
T20240108000034,S002,SKU00037,2024-01-08 18:15:00,1,1.0
T20240108000035,S001,UNKNOWNX,2024-01-08 09:02:00,1,24.02
T20240108000036,S002,SKU00050,2024-01-08 07:25:00,1,12.66
T20240108000037,S002, SKU00031 ,2024-01-08 09:43:30,4,12.03
T20240108000038,S001,sku00008,2024-01-08 15:09:00,2,7.71
T20240108000039,S002,SKU00039,2024-01-08 18:55:30,1,2.22
T20240108000040,S001,SKU00032,2024-01-08 09:05:00,1,9.53
T20240108000041,S002,UNKNOWNX,2024-01-08 17:40:00,3,10.16
T20240108000042,S002,sku00040,2024-01-08 11:27:00,2,7.93
T20240108000043,S002,SKU00020,2024-01-08 11:02:00,4,8.0
T20240108000044,S001,sku00042,2024-01-08 10:30:00,1,12.56
T20240108000045,S001,SKU00009,2024-01-08 14:38:00,1,1.7
T20240108000046,S001, SKU00022 ,2024-01-08 12:53:30,1,14.93
T20240108000047,S001, SKU00021 ,2024-01-08 12:32:00,3,18.1
T20240108000048,S001, sku00012 ,2024-01-08 18:08:00,2,15.42
T20240108000049,S002,sku00028,2024-01-08 21:22:00,1,7.78
T20240108000050,S001, sku00009 ,2024-01-08 07:06:00,1,17.56
T20240108000051,S002,SKU00015,2024-01-08 12:24:00,2,13.3
T20240108000052,S001,sku00022,2024-01-08 13:01:30,1,16.16
T20240108000053,S002,SKU00003,2024-01-08 12:42:00,1,17.37
T20240108000054,S001,SKU00025,2024-01-08 17:53:00,3,23.44
T20240108000055,S001,SKU00007,2024-01-08 10:54:00,2,10.16
T20240108000056,S001, SKU00009 ,2024-01-08 21:23:00,2,19.21
T20240108000057,S002,SKU00035,2024-01-08 16:38:00,1,3.18
T20240108000058,S002,SKU00047,2024-01-08 14:00:30,1,19.25
T20240108000059,S002, SKU00043 ,2024-01-08 18:29:00,2,2.81
T20240108000060,S002,SKU00028,2024-01-08 17:23:00,2,17.31
T20240108000061,S002,SKU00003,2024-01-08 10:46:00,1,10.98
T20240108000062,S001,SKU00023,2024-01-08 21:26:00,1,22.62
T20240108000063,S002,SKU00012,2024-01-08 16:53:00,1,14.36
T20240108000064,S001,SKU00031,2024-01-08 14:21:00,1,14.65
T20240108000065,S001,SKU00014,2024-01-08 09:21:00,4,18.07
T20240108000066,S002,SKU00004,2024-01-08 14:55:00,2,9.52
T20240108000067,S001,sku00001,2024-01-08 19:03:00,4,9.78
T20240108000068,S001,sku00040,2024-01-08 17:28:00,1,8.39
