transaction_id,store_id,sku,sale_ts,quantity,unit_price
T20240123000001,S001,SKU00046,2024-01-23 21:01:30,2,12.97
T20240123000002,S002,SKU00042,2024-01-23 19:10:00,3,4.76
T20240123000003,S002,SKU00021,2024-01-23 21:59:00,2,7.31
T20240123000004,S001,sku00032,2024-01-23 10:48:00,1,20.08
T20240123000005,S001, sku00026 ,2024-01-23 15:36:00,1,23.91
T20240123000006,S001,SKU00049,2024-01-23 08:00:00,1,16.83
T20240123000007,S001, SKU00045 ,2024-01-23 14:03:00,2,8.07
T20240123000008,S002,SKU00012,2024-01-23 07:46:00,1,1.81
T20240123000009,S001,SKU00011,2024-01-23 20:57:00,2,9.19
T20240123000010,S001,sku00024,2024-01-23 09:57:30,1,2.37
T20240123000011,S002,SKU00028,2024-01-23 12:59:00,1,1.8
T20240123000012,S001, SKU00022 ,2024-01-23 14:14:00,1,14.04
T20240123000013,S002, SKU00027 ,2024-01-23 17:14:00,1,20.02
T20240123000014,S001,sku00019,2024-01-23 09:57:30,2,23.61
T20240123000015,S002,SKU00036,2024-01-23 09:09:00,2,20.88
T20240123000016,S001,SKU00001,2024-01-23 15:19:00,1,1.88
T20240123000017,S002,SKU00046,2024-01-23 19:40:30,1,16.74
T20240123000018,S001,SKU00012,2024-01-23 21:40:00,2,1.34
T20240123000019,S001,SKU00017,2024-01-23 18:14:00,1,2.09
T20240123000020,S001,UNKNOWNX,2024-01-23 14:44:00,4,4.91
T20240123000021,S001,sku00014,2024-01-23 07:51:00,3,7.2
T20240123000022,S002,SKU00022,2024-01-23 09:39:00,1,1.23
T20240123000023,S002,sku00038,2024-01-23 17:07:00,1,14.14
T20240123000024,S002,SKU00008,2024-01-23 12:38:00,2,16.65
T20240123000025,S002,SKU00048,2024-01-23 11:20:00,1,10.02
T20240123000026,S001, SKU00047 ,2024-01-23 08:54:30,3,19.5
T20240123000027,S001, sku00009 ,2024-01-23 20:30:30,4,5.68
T20240123000028,S002,SKU00014,2024-01-23 19:40:00,1,23.79
T20240123000029,S002,SKU00031,2024-01-23 07:20:00,1,1.47
T20240123000030,S001,sku00039,2024-01-23 09:32:00,1,17.01
T20240123000031,S001,SKU00030,2024-01-23 13:30:00,2,9.11
T20240123000032,S002,SKU00010,2024-01-23 08:11:00,1,1.36
T20240123000033,S002,sku00010,2024-01-23 15:24:00,1,8.88
T20240123000034,S001,sku00041,2024-01-23 10:12:00,1,19.64
T20240123000035,S001, SKU00017 ,2024-01-23 14:22:00,2,13.36
T20240123000036,S001,SKU00027,2024-01-23 19:02:30,1,24.19
T20240123000037,S001,SKU00036,2024-01-23 20:32:00,3,7.51
T20240123000038,S002,SKU00043,2024-01-23 20:15:00,4,19.6
T20240123000039,S002,sku00002,2024-01-23 08:29:00,1,15.56
T20240123000040,S002,SKU00046,2024-01-23 14:14:00,3,16.33
T20240123000041,S001,SKU00029,2024-01-23 09:06:30,2,15.0
T20240123000042,S001,SKU00014,2024-01-23 17:14:00,2,19.11
T20240123000043,S001,UNKNOWNX,2024-01-23 13:35:00,1,10.84
T20240123000044,S002,sku00003,2024-01-23 08:16:30,2,17.23
T20240123000045,S002,sku00048,2024-01-23 08:55:30,4,20.8
