transaction_id,store_id,sku,sale_ts,quantity,unit_price
T20240127000001,S001,SKU00030,2024-01-27 20:49:00,3,5.08
T20240127000002,S002,sku00028,2024-01-27 21:40:30,2,19.84
T20240127000003,S002,SKU00014,2024-01-27 12:29:00,2,2.42
T20240127000004,S002,SKU00004,2024-01-27 10:13:00,3,18.8
T20240127000005,S001,UNKNOWNX,2024-01-27 11:44:00,1,11.3
T20240127000006,S001, sku00038 ,2024-01-27 19:15:30,2,10.38
T20240127000007,S002, sku00034 ,2024-01-27 08:05:30,4,24.93
T20240127000008,S001,SKU00013,2024-01-27 09:45:30,2,22.88
T20240127000009,S002, SKU00049 ,2024-01-27 17:25:30,1,12.58
T20240127000010,S001,SKU00033,2024-01-27 21:22:00,1,7.98
T20240127000011,S002,sku00048,2024-01-27 14:56:00,1,8.34
T20240127000012,S001, sku00010 ,2024-01-27 07:02:00,2,20.21
T20240127000013,S002,SKU00024,2024-01-27 07:55:00,2,10.64
T20240127000014,S002,SKU00049,2024-01-27 14:03:00,1,21.63
T20240127000015,S002,SKU00049,2024-01-27 19:11:30,3,1.16
T20240127000016,S001,SKU00023,2024-01-27 19:00:00,1,14.79
T20240127000017,S002,SKU00006,2024-01-27 15:56:00,1,12.59
T20240127000018,S001,SKU00012,2024-01-27 14:46:30,3,14.79
T20240127000019,S001,SKU00018,2024-01-27 09:05:00,2,22.62
T20240127000020,S002,SKU00041,2024-01-27 09:32:00,2,12.37
T20240127000021,S001,SKU00016,2024-01-27 19:55:00,1,21.27
T20240127000022,S001,SKU00041,2024-01-27 10:52:00,1,1.99
T20240127000023,S002,SKU00021,2024-01-27 17:42:00,4,3.13
T20240127000024,S001,SKU00021,2024-01-27 15:55:30,2,13.51
T20240127000025,S001,SKU00004,2024-01-27 20:13:00,4,12.15
T20240127000026,S001,SKU00016,2024-01-27 09:53:00,2,5.01
T20240127000027,S001,sku00027,2024-01-27 11:43:00,1,20.3
T20240127000028,S002,sku00045,2024-01-27 20:08:30,1,22.52
T20240127000029,S002,SKU00004,2024-01-27 07:44:00,2,20.05
T20240127000030,S002,SKU00014,2024-01-27 11:58:30,1,22.57
T20240127000031,S002,sku00024,2024-01-27 13:50:00,4,11.79
T20240127000032,S001,SKU00041,2024-01-27 09:12:00,2,4.79
T20240127000033,S002,SKU00032,2024-01-27 08:44:00,2,2.2
T20240127000034,S002,SKU00020,2024-01-27 17:21:30,4,8.37
T20240127000035,S001,SKU00043,2024-01-27 11:16:00,4,7.25
T20240127000036,S002,SKU00034,2024-01-27 18:58:00,2,11.02
T20240127000037,S002,SKU00022,2024-01-27 19:18:00,4,16.33
T20240127000038,S001,SKU00002,2024-01-27 07:20:00,4,13.14
T20240127000039,S001, sku00015 ,2024-01-27 08:41:00,3,20.57
T20240127000040,S001,SKU00037,2024-01-27 10:50:00,1,5.88
T20240127000041,S001, SKU00005 ,2024-01-27 20:45:00,1,15.85
T20240127000042,S002, SKU00001 ,2024-01-27 19:19:00,3,19.14
T20240127000043,S002,SKU00037,2024-01-27 20:08:30,1,7.91
T20240127000044,S002, SKU00014 ,2024-01-27 11:01:30,4,5.39
T20240127000045,S001, SKU00049 ,2024-01-27 15:47:00,1,9.78
T20240127000046,S002,sku00022,2024-01-27 08:03:00,1,15.62
T20240127000047,S002, SKU00041 ,2024-01-27 16:17:00,1,8.33
T20240127000048,S002,sku00030,2024-01-27 17:24:30,1,8.63
T20240127000049,S001,sku00048,2024-01-27 20:55:00,3,22.95
T20240127000050,S001,sku00009,2024-01-27 13:45:00,1,18.04
T20240127000051,S001,SKU00030,2024-01-27 09:09:00,4,9.16
T20240127000052,S002,SKU00038,2024-01-27 16:50:00,1,24.08
T20240127000053,S001, SKU00047 ,2024-01-27 14:27:00,2,19.12
T20240127000054,S002,SKU00044,2024-01-27 21:38:30,2,6.92
T20240127000055,S002,sku00039,2024-01-27 16:30:00,2,5.64
T20240127000056,S002,SKU00048,2024-01-27 14:33:30,1,23.97
T20240127000057,S001,SKU00008,2024-01-27 08:26:00,1,14.23
T20240127000058,S002, SKU00029 ,2024-01-27 08:39:30,4,15.52
T20240127000059,S002,SKU00011,2024-01-27 14:28:30,3,11.79
T20240127000060,S001,sku00036,2024-01-27 15:49:00,1,4.98
T20240127000061,S001,SKU00006,2024-01-27 11:38:00,3,1.57
T20240127000062,S001, sku00014 ,2024-01-27 14:28:00,4,13.52
T20240127000063,S001,SKU00012,2024-01-27 09:38:00,3,5.43
T20240127000064,S002, sku00032 ,2024-01-27 19:59:00,3,17.3
T20240127000065,S002,SKU00026,2024-01-27 11:50:00,2,19.12
T20240127000066,S001,SKU00009,2024-01-27 15:53:00,1,4.47
T20240127000067,S002, SKU00047 ,2024-01-27 08:29:30,2,12.59
T20240127000068,S001,SKU00033,2024-01-27 20:44:00,1,2.86
T20240127000069,S002,sku00019,2024-01-27 11:45:00,4,1.7
T20240127000070,S002,SKU00005,2024-01-27 15:14:00,4,12.06
T20240127000071,S001,sku00018,2024-01-27 10:49:00,1,17.93
T20240127000072,S001,SKU00026,2024-01-27 12:05:00,4,15.78
T20240127000073,S001, SKU00048 ,2024-01-27 14:50:30,1,23.25
T20240127000074,S002, SKU00038 ,2024-01-27 16:23:00,1,24.37
T20240127000075,S001,SKU00030,2024-01-27 14:08:00,4,19.62
T20240127000076,S001,SKU00046,2024-01-27 07:04:00,2,20.51
T20240127000077,S001,SKU00009,2024-01-27 12:29:30,1,5.04
T20240127000078,S002,UNKNOWNX,2024-01-27 17:26:00,2,15.58
T20240127000079,S001,SKU00042,2024-01-27 09:30:00,2,11.41
T20240127000080,S001,sku00027,2024-01-27 09:35:30,2,3.23
T20240127000081,S002,SKU00012,2024-01-27 18:05:30,1,18.1
T20240127000082,S001,sku00002,2024-01-27 10:45:00,3,5.14
T20240127000083,S002, sku00045 ,2024-01-27 13:59:30,4,6.32
T20240127000084,S002, SKU00030 ,2024-01-27 17:18:00,1,21.21
T20240127000085,S001,SKU00013,2024-01-27 21:26:00,2,11.53
T20240127000086,S002,sku00044,2024-01-27 07:45:00,1,13.12
T20240127000087,S002,sku00012,2024-01-27 18:41:30,2,3.72
T20240127000088,S002,sku00036,2024-01-27 12:26:00,1,15.25
T20240127000089,S001,SKU00046,2024-01-27 14:59:30,1,13.71
T20240127000090,S001, SKU00046 ,2024-01-27 10:18:00,1,8.01
T20240127000091,S001,SKU00043,2024-01-27 11:56:30,2,2.74
T20240127000092,S002,SKU00050,2024-01-27 07:11:00,2,11.76
T20240127000093,S001, SKU00034 ,2024-01-27 10:48:00,1,7.03
T20240127000094,S002,sku00034,2024-01-27 09:29:30,1,6.23
T20240127000095,S002,sku00035,2024-01-27 21:42:00,3,22.11
T20240127000096,S002,SKU00009,2024-01-27 17:31:00,1,14.25
T20240127000097,S001, SKU00014 ,2024-01-27 18:11:00,3,18.02
T20240127000098,S002,SKU00031,2024-01-27 21:17:30,2,20.2
T20240127000099,S001,SKU00027,2024-01-27 12:07:30,1,17.35
T20240127000100,S002,SKU00034,2024-01-27 12:21:00,2,3.69
T20240127000101,S002, SKU00017 ,2024-01-27 08:44:00,3,5.93
T20240127000102,S002,SKU00039,2024-01-27 11:12:00,1,6.38
T20240127000103,S002,SKU00037,2024-01-27 14:14:30,1,17.86
T20240127000104,S002,SKU00008,2024-01-27 13:31:00,1,19.58
T20240127000105,S001,sku00022,2024-01-27 08:38:00,1,2.09
T20240127000106,S001,sku00019,2024-01-27 10:10:30,4,4.18
T20240127000107,S002,sku00003,2024-01-27 07:08:00,3,22.02
T20240127000108,S002,SKU00032,2024-01-27 21:52:00,1,17.52
T20240127000109,S001,SKU00033,2024-01-27 21:40:00,4,9.11
T20240127000110,S001,SKU00020,2024-01-27 12:13:30,1,4.03
T20240127000111,S001,SKU00038,2024-01-27 19:13:30,4,9.61
T20240127000112,S002,sku00020,2024-01-27 11:40:30,2,2.59
T20240127000113,S001,SKU00018,2024-01-27 12:46:30,1,2.09
T20240127000114,S001,sku00015,2024-01-27 09:28:00,1,1.83
T20240127000115,S001,SKU00019,2024-01-27 16:00:30,1,6.7
T20240127000116,S001,SKU00005,2024-01-27 17:34:30,2,11.47
