transaction_id,store_id,sku,sale_ts,quantity,unit_price
T20240109000001,S002,sku00030,2024-01-09 10:05:30,1,1.58
T20240109000002,S001, SKU00002 ,2024-01-09 11:12:00,3,4.35
T20240109000003,S002,SKU00022,2024-01-09 10:56:30,4,21.71
T20240109000004,S001,sku00045,2024-01-09 21:59:00,1,5.41
T20240109000005,S002,SKU00038,2024-01-09 17:46:30,2,17.65
T20240109000006,S002,SKU00019,2024-01-09 09:21:00,1,21.31
T20240109000007,S002, SKU00003 ,2024-01-09 14:03:00,3,10.57
T20240109000008,S002,SKU00011,2024-01-09 11:08:30,3,1.17
T20240109000009,S001,SKU00015,2024-01-09 14:42:00,2,5.98
T20240109000010,S002,sku00033,2024-01-09 07:10:00,2,10.19
T20240109000011,S002,sku00025,2024-01-09 13:18:00,1,20.28
T20240109000012,S001,SKU00009,2024-01-09 18:25:30,1,3.13
T20240109000013,S002,sku00016,2024-01-09 07:45:00,3,10.64
T20240109000014,S002,SKU00044,2024-01-09 19:36:00,4,17.15
T20240109000015,S001, SKU00017 ,2024-01-09 14:26:30,2,13.81
T20240109000016,S001,SKU00041,2024-01-09 15:31:00,1,11.25
T20240109000017,S001,SKU00034,2024-01-09 21:15:00,2,7.1
T20240109000018,S001,sku00042,2024-01-09 08:32:00,1,12.7
T20240109000019,S002,sku00049,2024-01-09 20:06:00,3,21.97
T20240109000020,S001,SKU00042,2024-01-09 11:30:00,1,15.94
T20240109000021,S002,SKU00033,2024-01-09 09:12:00,1,6.45
T20240109000022,S002,SKU00035,2024-01-09 21:13:30,2,3.87
T20240109000023,S001,sku00019,2024-01-09 19:23:30,2,12.85
T20240109000024,S001,SKU00049,2024-01-09 19:33:00,3,15.96
T20240109000025,S001,SKU00038,2024-01-09 07:02:30,3,7.95
T20240109000026,S002,sku00032,2024-01-09 20:09:30,1,4.88
T20240109000027,S002,SKU00044,2024-01-09 17:09:00,3,7.35
T20240109000028,S002,SKU00029,2024-01-09 07:27:00,2,11.47
T20240109000029,S002,sku00043,2024-01-09 21:01:00,1,4.58
T20240109000030,S001,SKU00047,2024-01-09 09:38:00,1,17.99
T20240109000031,S002, sku00039 ,2024-01-09 18:25:30,2,14.24
T20240109000032,S002, sku00012 ,2024-01-09 15:53:00,1,5.47
T20240109000033,S001,SKU00012,2024-01-09 18:34:00,3,15.65
T20240109000034,S002,sku00008,2024-01-09 07:55:30,3,2.36
T20240109000035,S001,SKU00006,2024-01-09 08:11:00,3,16.63
T20240109000036,S002,SKU00033,2024-01-09 18:53:30,4,1.83
T20240109000037,S001,SKU00001,2024-01-09 08:22:00,2,14.57
T20240109000038,S002,sku00048,2024-01-09 10:33:00,1,1.86
T20240109000039,S002,SKU00008,2024-01-09 20:43:00,1,10.21
T20240109000040,S002,SKU00010,2024-01-09 09:14:00,2,17.1
T20240109000041,S001,sku00025,2024-01-09 11:44:30,2,15.12
T20240109000042,S002, SKU00028 ,2024-01-09 21:02:00,1,11.19
T20240109000043,S002,SKU00002,2024-01-09 12:55:30,1,14.28
T20240109000044,S002,sku00026,2024-01-09 07:31:00,2,21.34
T20240109000045,S002,sku00002,2024-01-09 19:08:00,4,18.46
T20240109000046,S002,sku00008,2024-01-09 11:16:30,2,15.15
T20240109000047,S002,SKU00041,2024-01-09 10:34:30,1,11.04
T20240109000048,S002,SKU00041,2024-01-09 16:57:00,4,12.98
T20240109000049,S001,sku00022,2024-01-09 15:12:00,2,16.71
T20240109000050,S002, SKU00029 ,2024-01-09 11:38:30,4,9.92
T20240109000051,S001,sku00006,2024-01-09 14:21:00,1,16.77
T20240109000052,S002,SKU00043,2024-01-09 10:08:00,2,5.99
T20240109000053,S001,SKU00011,2024-01-09 21:53:30,1,19.96
T20240109000054,S001, sku00038 ,2024-01-09 09:17:00,2,13.36
T20240109000055,S002, SKU00007 ,2024-01-09 12:31:00,2,14.07
T20240109000056,S002,SKU00026,2024-01-09 18:17:00,1,8.19
T20240109000057,S001,SKU00034,2024-01-09 18:38:00,3,18.54
T20240109000058,S001,SKU00018,2024-01-09 16:45:30,3,17.62
T20240109000059,S002,SKU00047,2024-01-09 12:56:30,1,17.29
T20240109000060,S002,SKU00008,2024-01-09 21:15:30,2,23.26
T20240109000061,S001,SKU00027,2024-01-09 17:15:30,2,7.89
T20240109000062,S002,SKU00016,2024-01-09 09:38:00,1,9.05
T20240109000063,S002,SKU00004,2024-01-09 19:16:00,2,4.61
T20240109000064,S002,SKU00019,2024-01-09 15:52:00,1,5.77
T20240109000065,S001,SKU00035,2024-01-09 21:11:30,1,7.2
T20240109000066,S001,SKU00017,2024-01-09 12:42:00,1,19.78
T20240109000067,S002,SKU00047,2024-01-09 12:14:00,4,19.88
T20240109000068,S001,SKU00032,2024-01-09 17:49:00,3,23.2
T20240109000069,S001,SKU00021,2024-01-09 16:41:00,2,23.04
T20240109000070,S002,SKU00016,2024-01-09 11:32:30,1,9.79
T20240109000071,S001,SKU00005,2024-01-09 10:10:00,1,24.45
T20240109000072,S001, SKU00034 ,2024-01-09 19:57:00,1,8.11
T20240109000073,S002,SKU00020,2024-01-09 11:29:00,1,15.72
T20240109000074,S001,sku00009,2024-01-09 16:37:00,3,9.79
T20240109000075,S002,SKU00045,2024-01-09 11:14:00,2,19.06
T20240109000076,S002, SKU00024 ,2024-01-09 09:57:30,2,10.53
T20240109000077,S001,SKU00005,2024-01-09 07:09:00,1,10.38
T20240109000078,S001,sku00042,2024-01-09 12:33:30,2,4.8
T20240109000079,S002,sku00035,2024-01-09 16:01:00,1,17.38
T20240109000080,S002,SKU00028,2024-01-09 15:31:00,3,8.29
T20240109000081,S001,sku00037,2024-01-09 15:24:00,1,4.35
T20240109000082,S002,SKU00008,2024-01-09 11:58:00,2,19.21
T20240109000083,S002, sku00003 ,2024-01-09 14:13:00,3,23.34
T20240109000084,S001,sku00027,2024-01-09 11:00:00,2,21.3
T20240109000085,S001,SKU00049,2024-01-09 20:07:30,1,2.93
T20240109000086,S002,UNKNOWNX,2024-01-09 11:54:30,1,16.11
T20240109000087,S001,SKU00050,2024-01-09 19:08:00,1,24.33
T20240109000088,S002,SKU00021,2024-01-09 08:34:00,2,15.32
T20240109000089,S002,SKU00012,2024-01-09 18:01:00,2,9.13
T20240109000090,S002,sku00038,2024-01-09 08:58:00,2,15.35
T20240109000091,S002,SKU00031,2024-01-09 16:38:00,2,2.77
T20240109000092,S001,SKU00010,2024-01-09 15:28:00,2,22.4
T20240109000093,S001,SKU00011,2024-01-09 21:39:00,1,24.73
T20240109000094,S002, sku00004 ,2024-01-09 19:42:00,2,10.24
T20240109000095,S001,SKU00031,2024-01-09 21:40:00,1,10.09
T20240109000096,S002, sku00031 ,2024-01-09 15:57:00,1,20.25
T20240109000097,S001,SKU00035,2024-01-09 17:38:00,3,7.42
T20240109000098,S002,sku00043,2024-01-09 17:48:00,1,16.39
T20240109000099,S002,SKU00004,2024-01-09 11:49:00,1,9.62
T20240109000100,S001,SKU00020,2024-01-09 07:25:00,1,4.63
T20240109000101,S001,SKU00018,2024-01-09 14:17:00,3,10.23
T20240109000102,S002,SKU00050,2024-01-09 15:00:00,1,6.05
T20240109000103,S002,sku00011,2024-01-09 19:48:00,3,6.57
