transaction_id,store_id,sku,sale_ts,quantity,unit_price
T20240101000001,S001, sku00010 ,2024-01-01 07:52:00,4,20.54
T20240101000002,S002,SKU00018,2024-01-01 21:48:30,3,12.56
T20240101000003,S002, SKU00041 ,2024-01-01 19:47:00,1,23.41
T20240101000004,S001,sku00003,2024-01-01 11:16:30,1,19.19
T20240101000005,S002,SKU00025,2024-01-01 13:13:30,2,12.47
T20240101000006,S001,SKU00018,2024-01-01 14:41:00,4,5.02
T20240101000007,S001,SKU00001,2024-01-01 19:46:00,4,7.47
T20240101000008,S001, sku00033 ,2024-01-01 08:36:00,2,17.63
T20240101000009,S002,SKU00023,2024-01-01 21:27:00,2,12.94
T20240101000010,S001, sku00050 ,2024-01-01 14:47:00,1,3.24
T20240101000011,S002,sku00020,2024-01-01 16:40:00,1,8.35
T20240101000012,S001,sku00023,2024-01-01 14:30:00,1,16.41
T20240101000013,S002,SKU00013,2024-01-01 18:01:30,4,21.48
T20240101000014,S002, SKU00036 ,2024-01-01 18:20:30,2,7.09
T20240101000015,S001,SKU00041,2024-01-01 07:05:30,1,22.81
T20240101000016,S002,SKU00016,2024-01-01 10:02:00,4,10.65
T20240101000017,S001,SKU00016,2024-01-01 18:38:30,1,20.63
T20240101000018,S001,SKU00050,2024-01-01 19:25:00,4,18.38
T20240101000019,S001,sku00017,2024-01-01 21:34:00,3,24.29
T20240101000020,S002,SKU00003,2024-01-01 10:17:00,3,15.61
T20240101000021,S002,SKU00035,2024-01-01 19:34:00,1,1.91
T20240101000022,S002,SKU00020,2024-01-01 21:24:00,2,18.94
T20240101000023,S002,SKU00021,2024-01-01 19:27:00,2,19.73
T20240101000024,S002, SKU00003 ,2024-01-01 08:56:00,1,21.42
T20240101000025,S002,SKU00007,2024-01-01 16:17:00,4,2.99
T20240101000026,S001,SKU00005,2024-01-01 18:48:00,2,2.24
T20240101000027,S002,SKU00035,2024-01-01 18:11:30,1,18.19
T20240101000028,S002,SKU00006,2024-01-01 11:16:00,1,14.97
T20240101000029,S001,SKU00002,2024-01-01 18:48:00,2,15.7
T20240101000030,S001, SKU00025 ,2024-01-01 18:46:00,1,15.3
T20240101000031,S002,SKU00034,2024-01-01 19:15:00,2,17.48
T20240101000032,S001,SKU00049,2024-01-01 08:55:00,1,2.57
T20240101000033,S001,SKU00040,2024-01-01 20:44:00,1,19.38
T20240101000034,S002, SKU00047 ,2024-01-01 18:09:00,1,18.83
T20240101000035,S002,SKU00040,2024-01-01 09:36:00,1,4.12
T20240101000036,S002,sku00016,2024-01-01 11:48:00,2,1.73
T20240101000037,S002,sku00038,2024-01-01 16:47:30,1,10.0
T20240101000038,S001, SKU00021 ,2024-01-01 18:28:00,1,19.63
T20240101000039,S002,sku00016,2024-01-01 20:33:30,1,16.85
T20240101000040,S002,SKU00024,2024-01-01 09:14:30,3,4.37
T20240101000041,S002,SKU00010,2024-01-01 07:50:00,2,11.69
T20240101000042,S002,SKU00042,2024-01-01 07:34:00,2,19.32
T20240101000043,S002,SKU00038,2024-01-01 08:35:30,3,16.08
T20240101000044,S002,SKU00028,2024-01-01 09:03:30,3,22.36
T20240101000045,S001,sku00022,2024-01-01 09:10:30,2,17.17
T20240101000046,S001,SKU00021,2024-01-01 13:28:30,3,7.25
T20240101000047,S001,SKU00025,2024-01-01 10:02:00,2,15.17
T20240101000048,S002,SKU00028,2024-01-01 12:35:00,2,7.05
T20240101000049,S002,SKU00038,2024-01-01 14:23:00,1,4.91
T20240101000050,S002,SKU00007,2024-01-01 12:06:30,3,3.87
T20240101000051,S001,SKU00017,2024-01-01 11:03:00,1,5.34
T20240101000052,S002, sku00019 ,2024-01-01 15:23:00,3,4.72
T20240101000053,S002,SKU00035,2024-01-01 20:10:00,1,16.32
T20240101000054,S002,SKU00029,2024-01-01 17:58:00,3,6.61
T20240101000055,S002,sku00040,2024-01-01 11:49:00,1,18.16
T20240101000056,S001,SKU00039,2024-01-01 12:14:00,3,5.16
T20240101000057,S002,SKU00048,2024-01-01 18:56:30,1,20.63
T20240101000058,S001, SKU00047 ,2024-01-01 16:23:30,2,11.33
T20240101000059,S001,SKU00018,2024-01-01 14:23:00,2,12.2
T20240101000060,S002,SKU00011,2024-01-01 14:24:00,3,5.35
T20240101000061,S002,sku00049,2024-01-01 12:26:00,1,12.99
T20240101000062,S002,SKU00029,2024-01-01 14:02:00,1,9.57
T20240101000063,S001,sku00027,2024-01-01 07:10:30,3,9.26
T20240101000064,S002,SKU00025,2024-01-01 16:48:30,1,21.17
T20240101000065,S002,sku00004,2024-01-01 15:49:30,1,17.73
T20240101000066,S002,SKU00041,2024-01-01 12:02:00,4,7.29
T20240101000067,S002, SKU00013 ,2024-01-01 12:36:00,2,6.42
T20240101000068,S001, SKU00006 ,2024-01-01 16:16:30,2,24.11
T20240101000069,S001,SKU00021,2024-01-01 18:34:00,1,20.23
T20240101000070,S002,SKU00006,2024-01-01 12:08:00,1,12.02
T20240101000071,S002,SKU00040,2024-01-01 14:38:00,1,19.43
T20240101000072,S001,SKU00028,2024-01-01 07:51:00,1,22.73
T20240101000073,S002, SKU00038 ,2024-01-01 20:01:00,2,17.77
T20240101000074,S001,SKU00018,2024-01-01 14:28:00,4,16.68
T20240101000075,S002,SKU00003,2024-01-01 15:43:00,2,9.47
T20240101000076,S002,SKU00006,2024-01-01 12:10:00,1,24.64
T20240101000077,S001,SKU00013,2024-01-01 16:42:00,1,19.85
T20240101000078,S001, SKU00007 ,2024-01-01 11:36:00,3,3.72
T20240101000079,S002,SKU00036,2024-01-01 13:44:00,1,21.24
T20240101000080,S002,SKU00006,2024-01-01 13:49:00,3,15.55
T20240101000081,S002,SKU00032,2024-01-01 09:26:00,4,11.96
T20240101000082,S001,sku00001,2024-01-01 13:40:30,2,10.14
T20240101000083,S002,SKU00040,2024-01-01 07:46:30,4,7.91
T20240101000084,S001,sku00023,2024-01-01 19:46:30,3,23.79
T20240101000085,S001, SKU00010 ,2024-01-01 20:33:00,2,4.94
T20240101000086,S001,SKU00011,2024-01-01 07:02:00,2,14.67
T20240101000087,S001,SKU00008,2024-01-01 15:23:00,2,14.32
T20240101000088,S001,SKU00023,2024-01-01 10:06:00,4,21.21
T20240101000089,S001,SKU00038,2024-01-01 20:48:00,2,10.22
T20240101000090,S001,SKU00029,2024-01-01 10:35:30,1,12.02
T20240101000091,S002,sku00050,2024-01-01 21:41:30,4,9.08
T20240101000092,S001, SKU00040 ,2024-01-01 08:32:00,2,15.78
T20240101000093,S002, SKU00037 ,2024-01-01 07:47:00,2,7.33
T20240101000094,S001,SKU00043,2024-01-01 14:36:00,1,11.09
T20240101000095,S002,sku00010,2024-01-01 15:57:30,3,1.51
T20240101000096,S002,sku00020,2024-01-01 17:43:00,2,17.03
T20240101000097,S001,SKU00046,2024-01-01 15:25:00,2,9.18
T20240101000098,S002,SKU00008,2024-01-01 11:41:00,3,5.9
T20240101000099,S001,SKU00034,2024-01-01 21:22:00,1,3.32
T20240101000100,S002, SKU00032 ,2024-01-01 10:07:30,2,18.91
T20240101000101,S002,SKU00036,2024-01-01 12:13:00,2,24.86
T20240101000102,S001,SKU00049,2024-01-01 21:37:00,1,5.26
T20240101000103,S002,sku00028,2024-01-01 15:11:30,1,6.22
T20240101000104,S002, SKU00010 ,2024-01-01 10:01:00,1,2.41
T20240101000105,S001,SKU00033,2024-01-01 12:52:00,1,2.73
T20240101000106,S001,sku00043,2024-01-01 17:01:00,1,21.78
T20240101000107,S002,SKU00018,2024-01-01 11:29:00,1,10.89
T20240101000108,S001,SKU00029,2024-01-01 18:40:30,1,2.37
T20240101000109,S001,SKU00036,2024-01-01 19:58:00,2,13.38
T20240101000110,S001, SKU00026 ,2024-01-01 08:57:00,1,15.65
T20240101000111,S002,SKU00047,2024-01-01 19:17:30,4,14.16
T20240101000112,S001,SKU00040,2024-01-01 20:09:00,2,14.33
T20240101000113,S001,sku00040,2024-01-01 12:55:00,1,24.33
T20240101000114,S002,SKU00045,2024-01-01 08:23:00,2,24.28
T20240101000115,S002,SKU00014,2024-01-01 08:15:00,2,1.8
